season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7331351,41,Colton Bowman,,,Jr,P,6-2,L/L,14940,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7332806,40,Kale Davis,,,Jr,P,-,R/R,14940,26,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7336882,28,Caeden Trenkle,,,Jr,OF,-,L/L,14940,61,53,0.302,0.429,0.467,44,182,55,8,2,85,6,41,30,12,2,2,34,2,2,2,11,1,2,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7340100,19,Marcus Brown,,,So,INF,-,L/R,14940,64,61,0.316,0.378,0.441,44,247,78,15,2,109,4,31,21,5,2,3,38,6,,1,5,1,6,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7340316,36,John Bay,,,Fr,OF,6-0,R/R,14940,26,9,0.324,0.415,0.500,8,34,11,3,,17,1,4,3,3,1,,13,,2,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7342081,53,Ryan Bogusz,,,So,P,6-2,R/R,14940,20,3,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7345514,27,Justin Campbell,,,Jr,P,-,L/R,14940,17,16,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7346293,3,Bryce Osmond,,,Jr,P,-,R/R,14940,12,12,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7349581,13,Nolan McLean,,,So,UT,-,R/R,14940,64,63,0.285,0.397,0.595,55,242,69,16,1,144,19,47,37,9,2,,107,4,2,,2,,4,
2022,2021-22,MBA,521,Oklahoma St.,1,I,Big 12,7350325,5,Jaxson Crull,,,So,OF,6-0,L/L,14940,56,5,0.262,0.347,0.333,18,42,11,3,,14,,8,5,1,1,5,11,1,,,6,,1,
