season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7331480,25,Colin Fields,,,Jr,P,-,,14940,15,15,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7336156,29,Jake Miller,,,So,P,-,,14940,12,11,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7336514,16,Josh Cottrill,,,So,P,-,,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7337120,8,Zach Fricke,,,Jr,P,-,,14940,5,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7337791,1,Nolan Tucker,,,Fr,INF,5-9,L/R,14940,37,36,0.365,0.431,0.516,21,126,46,14,1,65,1,17,10,6,2,1,25,3,2,2,3,1,3,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7340808,6,Alex Thurston,,,So,P,-,,14940,47,47,0.301,0.357,0.409,20,186,56,11,3,76,1,19,16,2,3,,52,4,1,1,,,4,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7341504,39,Ryan Mintz,,,So,P,6-3,R/R,14940,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7341876,38,Griffin McCluskey,,,So,P,-,,14940,11,7,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7343401,12,Jacob Rosenkranz,,,So,P,-,,14940,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7345337,19,Kade Reinertson,,,Fr,C,-,,14940,22,17,0.138,0.275,0.155,5,58,8,1,,9,,1,9,2,,1,16,,,,,,,
2022,2021-22,MBA,735,Valparaiso,1,I,MVC,7345812,2,Jake Kapers,,,Jr,C,-,,14940,9,4,0.150,0.261,0.300,3,20,3,,,6,1,3,1,2,,,9,2,,,,,,
