season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7331083,25,Garrett Gillund,,,Sr,INF,6-2,R/R,14940,5,5,0.417,0.462,0.417,2,12,5,,,5,,4,,1,,,1,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7331507,23,Austin Pullara,,,So,INF,6-2,R/R,14940,8,5,0.292,0.393,0.292,7,24,7,,,7,,2,2,2,,,8,1,,1,1,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7331746,5,Grant Mullins,,,Jr,INF,5-10,R/R,14940,5,5,0.316,0.409,0.526,5,19,6,,2,10,,3,2,1,,,7,,,1,1,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7332185,12,Andres Yance,,,So,P,6-0,R/R,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7332902,27,Jake Wegner,,,So,OF,6-1,R/R,14940,32,30,0.371,0.426,0.548,30,124,46,10,,68,4,27,9,3,,2,38,3,,,2,,2,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7332974,9,Joe Brickey,,,So,INF,5-11,R/R,14940,4,1,0.500,0.500,0.500,1,4,2,,,2,,,,,,,1,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7334611,22,Andrew Zakula,,,Jr,INF,6-3,R/R,14940,11,3,0.200,0.261,0.250,1,20,4,1,,5,,3,1,1,1,,6,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7336659,19,Jake Schneider,,,So,P,6-0,R/R,14940,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7338627,2,Ben Espinoza,,,Sr,OF,5-8,L/R,14940,20,17,0.301,0.346,0.384,14,73,22,3,,28,1,9,4,2,2,1,21,,,,,,,
2022,2021-22,MBA,800,Wis.-Platteville,3,III,WIAC,7341375,32,Wyatt Molitor,,,Jr,INF,6-2,R/R,14940,32,30,0.311,0.350,0.394,23,132,41,5,,52,2,18,7,2,2,,17,2,1,,1,1,2,
