season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7330899,20,David Milam,,,So,C,6-0,L/R,14940,44,42,0.351,0.489,0.470,32,134,47,11,1,63,1,22,30,8,2,2,24,5,1,,,,4,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7331352,10,Andru Becker,,,So,OF,5-10,L/L,14940,15,7,0.227,0.500,0.409,9,22,5,1,,9,1,6,12,1,1,1,8,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7332790,32,Carson McClure,,,Sr,P,-,,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7335534,47,Brooks Helton,,,So,P,5-11,R/R,14940,15,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7340792,12,Daniel Lucas,,,So,INF,5-11,R/R,14940,9,2,0.143,0.200,0.143,2,14,2,,,2,,,1,,,,7,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7341091,33,Tarver Hayslip,,,So,OF,-,,14940,6,1,0.375,0.444,0.875,1,8,3,1,,7,1,4,1,,,,3,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7344019,4,Davis Jackson,,,So,P,-,,14940,12,3,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7345220,43,Cole Alsup,,,Jr,P,-,,14940,9,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7345372,2,Braden Reece,,,So,INF,6-1,R/R,14940,8,2,0.167,0.389,0.417,4,12,2,,,5,1,2,3,2,1,,6,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7345941,29,Hunter Davis,,,Jr,P,5-8,R/R,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7351422,8,Shawn Wallwork,,,So,INF,6-1,L/R,14940,52,52,0.323,0.439,0.409,52,198,64,11,,81,2,40,38,5,3,,35,,1,,7,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7352011,44,Bryant Goolsby,,,Jr,OF,5-10,R/R,14940,41,41,0.316,0.392,0.652,44,155,49,13,,101,13,37,14,6,1,,29,1,,,,,1,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7355782,40,Brian Lee,,,Jr,C,6-0,R/R,14940,2,2,0.143,0.250,0.143,1,7,1,,,1,,,1,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540890,1,Brandon Hauswald,,,Sr,OF,-,,14940,11,0,0.667,0.667,0.667,4,3,2,,,2,,1,,,,1,1,,,,1,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540891,5,Jordan Jackson,,,Sr,OF,-,,14940,51,51,0.333,0.405,0.466,49,204,68,14,2,95,3,33,20,6,2,,47,3,1,,12,,2,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540892,6,Frankie Carreras,,,Fr,C,5-8,R/R,14940,3,0,0.500,0.333,0.500,1,2,1,,,1,,1,,,1,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540893,7,Josh Seiler,,,Fr,INF,6-4,R/R,14940,5,0,0.000,0.200,0.000,1,4,,,,0,,,1,,,,1,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540896,18,Zeke Lecomte,,,Sr,UT,-,,14940,51,51,0.337,0.413,0.446,35,175,59,7,,78,4,39,24,2,5,3,24,4,4,,1,,3,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540912,3,Braden Odom,,,Sr,OF,-,,14940,51,51,0.309,0.415,0.739,62,207,64,12,4,153,23,65,30,8,1,,45,3,1,1,18,1,2,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540914,9,Logan West,,,So,INF,5-10,R/R,14940,49,48,0.329,0.421,0.526,43,152,50,14,2,80,4,38,25,2,4,6,49,,,,2,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540915,11,Henry Mosley,,,Jr,OF,6-0,R/R,14940,52,52,0.314,0.376,0.575,56,207,65,17,2,119,11,47,16,5,1,1,56,3,2,1,3,,3,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540917,14,Justin Campbell,,,Sr,P,-,,14940,13,13,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540918,16,Lee Cunningham,,,Sr,P,-,,14940,14,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540919,17,Caleb Bly,,,Sr,P,-,,14940,16,10,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540920,21,Paxton Hughes,,,So,INF,5-10,L/R,14940,24,16,0.224,0.369,0.299,11,67,15,2,,20,1,11,15,1,1,,12,5,,,2,,3,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540921,24,Caleb Marks,,,Fr,P,6-1,R/R,14940,15,6,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540922,28,James Dickson,,,Fr,P,6-4,R/R,14940,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540923,30,Roland Ryan,,,So,INF,6-4,R/R,14940,44,42,0.346,0.472,0.824,50,153,53,8,1,126,21,64,31,8,3,,40,5,,1,,3,3,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540925,35,Jackson Odette,,,So,C,5-11,L/R,14940,1,0,,1.000,,1,,,,,0,,,1,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540931,22,Jack Keele,,,Fr,P,6-2,R/R,14940,16,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540932,31,Luis Rodriguez,,,Sr,P,-,,14940,6,1,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540933,34,Ryan Mortensen,,,Sr,C,-,,14940,12,8,0.242,0.342,0.303,6,33,8,2,,10,,5,3,2,,,11,1,,,,,1,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540934,36,Jonathan Burns,,,Fr,P,6-0,R/R,14940,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,30002,Trevecca Nazarene,2,II,G-MAC,7540935,39,Matthew Hock,,,Fr,P,5-10,R/L,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
