season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2022,2021-22,MBA,137,UChicago,3,III,MWC,7332018,17,Jonathan Zeevi,,,So,INF,-,,14940,10,0,0.625,0.667,0.750,5,8,5,1,,6,,2,1,,,,,,,,1,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7333537,39,Dylan White,,,Jr,P,6-3,,14940,8,8,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7333703,10,Matthew Guyton,,,Jr,P,-,,14940,9,3,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7334069,2,Noah Nelson,,,So,INF,-,,14940,38,38,0.359,0.445,0.451,28,142,51,8,1,64,1,26,20,6,5,3,13,1,3,,7,1,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7334297,22,Dean Casey,,,So,P,-,,14940,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7336892,23,Tyler Sarkisian,,,Jr,P,-,,14940,5,5,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7337156,11,Cristian Rodriguez,,,Sr,OF,-,,14940,5,1,0.143,0.143,0.571,1,7,1,,,4,1,2,,,,,4,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7342150,18,Max Chou,,,So,OF,-,,14940,20,16,0.300,0.386,0.417,12,60,18,4,,25,1,13,6,3,1,1,14,1,,1,4,,1,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7343323,26,Michael Allegri,,,Jr,P,-,,14940,8,7,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7344330,24,Truman Pierson,,,So,OF,-,,14940,37,36,0.242,0.407,0.355,32,124,30,9,1,44,1,21,33,5,5,1,32,3,5,1,18,,2,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7345385,29,Hayden Brotz,,,Jr,1B,-,,14940,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7346060,33,Brett Riegler,,,Sr,C,-,,14940,33,31,0.365,0.483,0.443,30,115,42,6,,51,1,28,19,8,1,1,9,5,2,1,3,1,4,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7346493,3,Carson Weekley,,,Sr,INF,-,,14940,36,34,0.367,0.427,0.619,42,139,51,9,4,86,6,53,15,1,2,1,14,2,1,1,21,2,1,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7348295,15,Blane Soper,,,Jr,OF,-,,14940,29,27,0.336,0.403,0.486,23,107,36,4,,52,4,18,7,5,,2,19,3,,1,,,3,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7350977,8,Max Quinn,,,Jr,C,-,,14940,5,0,0.000,0.000,0.000,,5,,,,0,,1,,,1,,2,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7352211,19,Drew Bryan,,,So,P,6-0,R/R,14940,8,8,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7352937,27,Phil Hogan,,,So,P,-,,14940,6,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7353812,37,Cole Silva,,,Jr,P,-,,14940,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7353972,12,Will Benner,,,So,C,-,,14940,11,7,0.320,0.419,0.440,5,25,8,1,1,11,,6,5,,1,1,2,,1,,2,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7354023,4,Dominick Angellotti,,,So,INF,-,,14940,32,30,0.315,0.405,0.423,23,111,35,8,2,47,,22,18,,2,,24,3,,1,1,,1,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7356559,28,Sam Boswell,,,Jr,P,-,,14940,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7356622,1,Takeo Prather,,,So,OF,-,,14940,12,8,0.200,0.263,0.200,5,35,7,,,7,,4,3,,,,10,,,,1,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582811,34,Charlie Del Vecchio,,,Fr,C,-,,14940,1,0,1.000,1.000,1.000,,1,1,,,1,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582812,43,Ethan Docter,,,Fr,P,-,,14940,10,2,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582813,13,Jack Goldstein,,,Fr,INF,-,,14940,29,27,0.305,0.365,0.390,15,105,32,5,2,41,,11,7,3,,3,13,3,4,,2,,2,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582814,47,AJ Horkan,,,Fr,P,-,,14940,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582815,6,Hayden Leiderman,,,Fr,P,-,,14940,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582816,20,Eddie McCarthy,,,Fr,C,-,,14940,3,0,0.000,0.333,0.000,,2,,,,0,,,1,,,,1,,,,,,,
2022,2021-22,MBA,137,UChicago,3,III,MWC,7582817,35,Jack McKay,,,Fr,P,-,,14940,2,0,,,,,,,,,0,,,,,,,,,,,,,,
