season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7353284,5,Chris Ducko,Chris,Ducko,Jr.,OF,5-8,,LEFT,RIGHT,"Dedham, MA",Xaverian Brothers,28,14,https://stats.ncaa.org/players/7353284
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7354885,22,Dylan Fashempour,Dylan,Fashempour,Sr.,P,6-4,,RIGHT,RIGHT,"Redlands, CA",Redlands East Valley,2,0,https://stats.ncaa.org/players/7354885
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7352422,9,Aidan Blake,Aidan,Blake,Jr.,2B,6-0,,RIGHT,RIGHT,"Lakeville, MA",Apponequet Regional,43,43,https://stats.ncaa.org/players/7352422
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7358007,32,Aidan McMillan,Aidan,McMillan,So.,P,6-2,,LEFT,LEFT,"Walpole, MA",Xaverian Brothers,5,0,https://stats.ncaa.org/players/7358007
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7352911,11,Alex Amalfi,Alex,Amalfi,Jr.,P,6-1,,RIGHT,RIGHT,"Ashland, MA",Ashland,12,11,https://stats.ncaa.org/players/7352911
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7340365,12,Luke Leavitt,Luke,Leavitt,So.,OF,5-9,,LEFT,RIGHT,"Manchester By The Sea, MA",Manchester Essex Regional,33,25,https://stats.ncaa.org/players/7340365
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7345352,31,Thomas Kierce,Thomas,Kierce,Jr.,P,5-11,,LEFT,LEFT,"Cohasset, MA",Cohasset,14,3,https://stats.ncaa.org/players/7345352
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7340474,36,Jackson Snider,Jackson,Snider,So.,P,6-4,,RIGHT,RIGHT,"Durham, NC",Chapel Hill,8,6,https://stats.ncaa.org/players/7340474
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7342980,13,Nico Kydes,Nico,Kydes,Sr.,C,5-10,,RIGHT,RIGHT,"Stamford, CT",Stamford,20,18,https://stats.ncaa.org/players/7342980
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7346568,7,Dillon Ryan,Dillon,Ryan,Jr.,P,6-0,,RIGHT,RIGHT,"Sandwich, MA",Sandwich,11,9,https://stats.ncaa.org/players/7346568
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7336730,34,Henry Score,Henry,Score,Sr.,C,6-1,,RIGHT,RIGHT,"New York, NY",NYC Museum School,11,4,https://stats.ncaa.org/players/7336730
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7574118,38,Jake Woltman,Jake,Woltman,Fr.,1B,6-3,,RIGHT,RIGHT,"Encinitas, CA",La Costa Canyon,25,15,https://stats.ncaa.org/players/7574118
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7344499,33,Kevin Carrera,Kevin,Carrera,So.,UT,5-8,,LEFT,RIGHT,"Sandwich, MA",Sandwich,27,20,https://stats.ncaa.org/players/7344499
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7335676,10,Thomas Cue,Thomas,Cue,Sr.,INF,6-1,,RIGHT,RIGHT,"Shrewsbury, MA",Shrewsbury,31,27,https://stats.ncaa.org/players/7335676
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7343246,40,DJ Lopes,DJ,Lopes,Sr.,P,6-3,,RIGHT,LEFT,"N Dartmouth, MA",Massasoit CC,17,0,https://stats.ncaa.org/players/7343246
2022,2021-22,MBA,3,III,Little East,401,UMass Boston,7331879,1,Jason Sullivan,Jason,Sullivan,So.,INF,5-10,,RIGHT,RIGHT,"Wrentham, MA",Bishop Feehan,7,0,https://stats.ncaa.org/players/7331879
