season,sport_id,game_datetime,game_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,batting_G,batting_GS,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_GP,pitching_GS,pitching_IP,pitching_IP_str,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,pitching_order_appeared,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%,stadium_name,attendance,away_team_id,home_team_id,away_team_name,home_team_name
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223885,1,Evan Harding,CF,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232001,1,Luke Davis,SS,1,1,2,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,6,1,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223891,10,Blake Martin,DH,1,1,1,5,1,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,9697703,11,Luke Norman,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.332,2.1,1,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,9700545,13,Donovan Glisson,LF,1,1,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223898,14,Johann Rodriguez,C,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232024,15,Garrett Frost,LF,1,1,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223901,16,Kyle Stock,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223892,17,Osmin Melendez,SS,1,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,0,0,0,0,0,2,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232025,17,Sebastian Collender,C,1,1,1,3,2,1,0,6,1,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,11,0,0,0,3,0,0,0,1.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223887,2,Chancellor Jennings,RF,1,1,1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232003,2,Justin Aponte,CF,1,1,3,5,2,0,0,5,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223893,20,Nick Napolitano,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.667,0.2,3,3,3,3,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232030,22,Brady Burgess,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223879,24,Yariel Diaz,1B,1,1,1,4,2,0,0,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,3,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223874,26,Ryan Becker,C,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,1,0,0,0,1.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232036,27,Kody Collins,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232011,32,Mikal Ashley,RF,1,1,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223876,33,Myles Chabi,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.333,1.1,4,4,0,2,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232042,33,Seve Fernandez,2B,1,1,2,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11231998,35,Tate Abbott,1B,1,1,1,5,3,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232046,36,Connor Shealy,DH,1,1,0,4,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232008,4,Patrick Crosby,3B,1,1,0,4,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223884,40,Maverick Grigsby,3B,1,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223882,5,Brady Dunlop,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.668,2.2,1,2,2,4,4,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232009,5,Steven Sams,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.332,2.1,2,5,5,6,1,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223886,6,Kerry Herndon-Brown,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2,2,0,3,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,617152,11232016,8,Andrew Lowery,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.668,4.2,3,1,1,1,5,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
2026,MBA,2026-02-21T14:00:00-05:00,6484341,614934,11223889,8,Salvatore Laimo,2B,1,1,2,4,1,0,0,4,1,3,1,0,0,0,1,0,0,0,2,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,2,0,0.0,"Stuckey Field (Macon , GA)",75,614934,617152,USC Aiken Pacers,Middle Georgia Knights
