season,sport_id,game_datetime,game_id,team_id,player_id,player_jersey_number,player_full_name,player_positions,batting_G,batting_GS,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_GP,pitching_GS,pitching_IP,pitching_IP_str,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,pitching_order_appeared,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%,stadium_name,attendance,away_team_id,home_team_id,away_team_name,home_team_name
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,9680830,0,Michael Lopez,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,9703699,1,Chase Littrell,CF,1,1,2,5,3,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238330,1,Zach Hudspeth,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333,0.1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238319,10,Colton Ayres,LF,1,1,1,6,4,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,11223024,10,Ian Luce,LF,1,1,3,6,4,1,0,8,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238336,12,Haden O'Toole,3B,1,1,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,11223032,12,Levi Risenhoover,RF,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,11223007,14,Brandt Beeby,DH,1,1,2,5,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238334,14,Cade Mills,C,1,1,2,4,2,1,0,3,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,2,13,1,0,0,1,0,0,0,1.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,9704811,15,Jackson Mervosh,SS,1,1,3,4,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,7,0,0,0,0,0,1,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,9685367,16,Caleb Lunnon,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,6,9,9,4,2,13,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,9680431,17,Drake Lee,1B,1,1,1,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238345,20,Carson Taylor,3B,1,0,1,3,1,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238348,21,Wyatt Yetter,RF,1,1,1,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,9680864,24,Danny Satterlee,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.667,1.2,7,7,5,3,3,16,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,9705054,24,Griffin Huiatt,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,3,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238328,25,Gage Gilchrist,PH,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,9702983,26,Chase Yarger,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,4.0,6,4,3,1,3,20,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,614916,11223017,26,Jarrett Herrmann,RF,1,0,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
2026,MBA,2026-03-06T16:00:00-05:00,6528395,615106,11238338,29,Cade Perkins,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.667,0.2,1,2,2,2,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"Wendell Simmons Field (Edmond, OK)",100,614916,615106,Washburn Ichabods,Central Okla. Bronchos
