,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8276606,32,Kyle Moats,,,Sr,P,6-2,,15081,,24,1,7.80,45.0,,59,43,39,21,40,,221,187,14,3,,6,3,5,,27,14,3,5,673,40,54,3,4,,5,
1,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8268140,30,Doyle Gehring,,,Sr,P,6-2,,15081,,24,,4.94,58.1,,62,36,32,18,57,,256,226,12,2,1,7,4,8,,19,9,2,2,818,50,57,2,3,10,12,
2,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8263938,37,Jimmy Hebenstreit,,,Sr,P,6-1,,15081,,18,3,7.97,35.0,,47,35,31,11,15,,169,145,12,1,,9,,7,,16,7,4,2,484,44,43,1,2,,5,
3,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8274450,40,Seungmin Shim,,,Sr,P,6-4,,15081,,17,15,3.22,95.0,,94,42,34,24,87,,401,360,24,2,,6,5,6,1,4,1,7,4,"1,191",112,69,8,2,1,22,6
4,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8273436,9,Dylan Rogers,,,Jr,P,6-3,,15081,,16,14,7.49,57.2,,82,51,48,15,50,,274,248,18,3,,6,3,7,,,,3,1,765,67,48,5,5,,16,1
5,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8268669,19,Joey Collier,,,So,P,6-0,,15081,,5,,13.50,4.0,,8,6,6,5,2,,23,18,,,,,2,,,7,2,,,75,2,6,,,,,
6,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8259431,23,Jack Bello,,,So,P,6-3,,15081,,5,4,9.39,7.2,,15,9,8,7,3,,45,36,3,1,,,1,2,,2,2,,,139,11,7,,1,,1,
7,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8280786,18,Ben Weber,,,So,P,6-1,,15081,,17,15,6.49,68.0,1,82,56,49,22,44,,315,276,14,2,,7,4,12,,4,4,4,1,989,103,44,5,4,,10,
8,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8280899,4,Zach Peters,,,Jr,UT,5-9,,15081,,1,,9.00,1.0,,1,1,1,1,,,5,3,1,,,,,,,,,,1,18,1,2,,,,,
9,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8284628,26,Cooper Loveridge,,,So,P,6-3,,15081,,7,,6.43,7.0,,7,6,5,8,5,,35,27,4,1,,1,2,,,8,3,,,101,11,5,,1,,2,
10,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8281243,3,Chase Spencer,,,Jr,OF,6-1,L/R,15081,,2,,0.00,1.1,,0,,,1,2,,5,4,,,,,,,,3,,,,17,,2,,,,,
11,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415795,33,Patrick Davidson,,,Fr,P,6-4,,15081,,8,1,10.57,7.2,,11,10,9,7,8,,45,34,2,1,,3,1,3,,1,1,,1,161,3,11,,1,,3,
12,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415799,36,Gaines Estridge,,,Fr,P,6-2,,15081,,23,,8.10,26.2,,42,32,24,11,15,,137,120,9,,1,5,7,3,,28,13,2,1,442,37,25,1,,,3,
13,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415801,38,Ethan Dillinger,,,Fr,P,6-1,,15081,,6,1,22.50,6.0,,15,15,15,10,8,,44,31,5,,,3,2,3,,4,3,,,191,4,4,,1,,1,
14,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415806,44,Davis Rhyne,,,Fr,P,6-5,,15081,,11,,6.23,13.0,,12,12,9,13,7,,69,49,4,,,,6,7,,13,6,,,211,23,6,,,,4,1
15,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415808,45,Bowen Brantingham,,,Fr,P,6-3,,15081,,11,1,5.12,19.1,,24,13,11,15,11,,102,79,4,3,1,,2,6,,9,2,,2,344,20,24,2,2,,6,
16,2024,2023-24,MBA,721,Air Force,1,I,Mountain West,8415790,27,Sam Hentges,,,Fr,P,6-2,,15081,,19,,11.25,16.0,,21,21,20,10,14,,88,67,5,1,2,6,1,7,1,22,12,1,3,284,16,18,,2,,4,
