,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8260920,27,Aaron Suval,,,Sr,P,5-11,R/R,15081,,21,,5.55,35.2,,39,26,22,21,28,,166,139,5,1,,5,3,3,2,29,18,1,2,566,34,38,3,2,2,9,
1,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8276302,18,Jonathan Blackwell,,,Sr,P,6-1,L/L,15081,,10,9,5.00,36.0,,37,20,20,12,32,,159,142,7,1,,6,2,3,,,,1,1,609,37,32,2,2,,11,2
2,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8268169,36,Carter Doorn,,,Jr,P,6-3,R/R,15081,,21,,5.05,35.2,,30,23,20,12,27,,151,133,9,1,,2,2,4,1,21,7,,2,576,28,49,3,,,9,
3,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8262566,11,Cal Lambert,,,Sr,P,6-2,L/L,15081,,10,,8.10,6.2,,9,8,6,7,5,,36,29,4,,1,1,1,,,10,4,,,128,7,7,,1,1,1,1
4,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8259235,32,CJ Backer,,,Sr,P,6-7,R/R,15081,,10,,2.70,10.0,,10,3,3,3,6,,43,39,2,,,,2,1,,8,5,,,147,13,10,,1,,2,
5,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8279326,48,Griffin Lohman,,,Sr,P,6-6,L/R,15081,,8,,3.38,8.0,,9,5,3,4,8,,36,31,2,,,,1,1,,5,4,,,131,7,6,,,,3,
6,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8283069,43,Avery Cook,,,Sr,P,6-6,R/R,15081,,26,,5.12,38.2,,30,25,22,23,38,,178,144,8,2,,6,3,8,3,23,6,2,1,680,29,47,2,2,3,14,
7,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8278417,19,Jackson  Dannelley,,,Sr,P,5-10,R/R,15081,,16,,6.15,33.2,,24,23,23,17,33,,139,118,5,,,6,7,2,1,20,4,2,,526,34,28,,3,5,10,1
8,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8285992,29,Kyle Iwinski,,,Sr,P,6-2,R/R,15081,,12,10,7.19,41.1,,53,34,33,15,23,,188,167,14,,,5,1,3,1,,,,3,593,52,41,2,2,,4,1
9,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8284740,8,Davis Pratt,,,Sr,P,6-2,R/R,15081,,21,,3.38,37.1,,37,18,14,17,40,,172,145,10,,,4,,7,2,13,6,1,2,664,36,32,1,,,11,
10,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417208,37,Jordan Morales,,,Sr,P,5-9,L/L,15081,,15,15,4.54,85.1,,98,50,43,23,75,,374,340,21,1,,9,6,5,1,,,3,3,"1,353",78,87,7,6,,22,3
11,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417207,28,Enas Hayden,,,Jr,P,6-3,R/R,15081,,5,,2.25,4.0,,4,1,1,4,6,,21,16,,,,,,1,,5,3,,,76,,6,1,,,3,
12,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417214,25,Brayden Olson,,,Fr,P,6-2,R/R,15081,,7,,9.90,10.0,,20,12,11,5,6,,55,49,3,2,,3,1,1,,8,6,,,188,13,8,,1,,3,
13,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417216,22,Easton Storey,,,Fr,P,5-11,L/L,15081,,6,,11.25,4.0,,3,5,5,5,4,,21,14,1,,,,2,2,,3,2,,,71,4,3,,,,1,
14,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417203,4,Luke Wagner,,,Sr,UT,6-0,R/L,15081,,15,15,5.42,73.0,,94,46,44,22,55,,326,296,17,5,,7,3,3,,,,2,3,"1,249",100,49,7,2,,18,3
15,2024,2023-24,MBA,559,Purdue,1,I,Big Ten,8417213,26,Cole Van Assen,,,Fr,P,6-3,R/R,15081,,13,8,4.31,39.2,,48,22,19,15,31,,179,161,9,,,7,3,2,2,4,1,,1,597,38,42,5,2,,8,
