,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8277738,30,Dante Chirico,,,Sr,P,5-10,R/R,15081,,15,13,6.25,67.2,,62,52,47,32,59,,299,258,9,2,,8,2,6,,,,,3,"1,109",60,75,4,2,,20,
1,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8260889,25,Collin Welch,,,Jr,P,6-0,R/R,15081,,18,,6.02,40.1,,44,33,27,25,36,,192,155,5,3,,7,4,5,1,16,6,1,6,662,32,46,1,2,1,15,
2,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8275098,46,Jordan Fisher,,,Jr,P,6-4,R/R,15081,,9,,14.14,7.0,,12,11,11,3,6,,37,31,4,,,3,5,2,,12,5,1,,136,9,5,,1,,2,
3,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8269135,19,Bradley Wilson,,,So,P,6-4,R/R,15081,,15,13,9.00,58.0,,68,63,58,43,49,,287,231,12,2,,19,10,9,,2,2,1,3,968,70,46,2,4,,10,
4,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8270685,36,Zach Lewis,,,So,P,6-1,R/R,15081,,23,,5.08,28.1,,21,18,16,29,32,,139,101,4,,,3,7,5,2,8,7,2,2,496,16,33,3,,4,7,
5,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8259114,38,Trey Tujetsch,,,Sr,P,5-11,R/R,15081,,15,6,7.75,33.2,,50,33,29,8,25,,160,146,14,,,4,4,2,,8,4,2,2,557,24,48,3,2,,9,
6,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8272217,26,Ryan Sleeper,,,Sr,P,6-4,L/L,15081,,16,,6.50,18.0,,15,14,13,13,19,,85,65,7,,,1,7,4,,12,4,1,2,349,7,25,2,,,5,1
7,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8268707,14,Cy Smith,,,Sr,P,6-0,R/R,15081,,4,,59.40,1.2,,7,11,11,7,2,,21,11,,,,1,1,2,,6,5,,1,75,1,2,,,,1,
8,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8286358,33,Jackson Steensma,,,So,UT,6-4,B/R,15081,,14,14,4.03,67.0,,60,31,30,21,74,,280,255,8,,,13,1,4,,,,,,"1,125",40,79,6,2,,24,
9,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8281128,16,Jake Beaty,,,So,P,6-2,L/L,15081,,9,,7.20,10.0,,8,10,8,12,6,,51,36,2,1,,1,1,1,,9,3,1,1,176,12,11,,,,1,
10,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8283663,44,Grey LaSpaluto,,,Sr,P,5-10,R/R,15081,,23,,6.28,38.2,,37,27,27,27,46,,179,142,7,1,,6,7,3,,18,10,3,3,721,31,33,8,1,1,23,
11,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417504,22,Cody Little,,,Jr,P,5-11,R/R,15081,,20,,5.66,41.1,,46,28,26,14,36,,183,164,9,,,9,1,3,,8,5,,2,601,34,48,2,2,2,11,
12,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417529,18,Max Tramontana,,,Fr,P,6-2,R/R,15081,,19,,8.22,23.0,,19,21,21,12,24,,104,83,2,,,7,4,4,,20,10,,5,406,15,30,1,1,,9,
13,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417453,17,Carter Boyd,,,Fr,P,6-1,R/R,15081,,3,3,27.00,2.1,,3,7,7,5,,,16,9,,,,1,,1,,,,,1,48,5,2,,1,,,
14,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417470,31,Luke Coll,,,Fr,P,6-1,R/R,15081,,1,,27.00,1.0,,3,3,3,1,2,,7,6,1,1,,1,1,,,2,2,,,31,1,,,,,,
15,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417485,24,Everette Harris,,,So,P,6-2,R/R,15081,,18,2,9.00,22.0,,21,23,22,26,15,,114,79,6,,,3,9,5,,13,9,2,2,404,32,14,,2,,4,
16,2024,2023-24,MBA,27,App State,1,I,Sun Belt,8417547,21,Tyler Tuthill,,,Sr,P,6-2,L/L,15081,,13,4,6.41,19.2,,17,18,14,12,15,,94,73,4,,2,3,2,5,,11,8,1,3,356,15,26,1,1,,4,1
