season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8261630,14,Isaiah Newman,,,So,P,6-0,R/R,15081,,15,6,7.33,66.1,1,89,64,54,41,23,,334,271,6,2,,9,7,14,4,7,6,1,7,209,60,97,2,3,,7,1
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8267998,20,Andrew Garner,,,Jr,P,6-2,R/R,15081,,10,9,9.41,36.1,,43,44,38,46,19,,198,121,6,,,7,4,6,3,2,1,,3,184,29,35,2,5,,4,3
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8268744,12,Asa Waites,,,Jr,P,6-0,R/R,15081,,21,9,11.47,64.1,1,107,90,82,54,37,,356,270,16,2,1,14,15,10,5,8,4,1,9,221,58,73,2,9,1,18,4
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8269735,2,Jorden Dixon,,,So,P,5-10,L/L,15081,,12,1,23.35,12.1,,17,36,32,30,10,,88,51,4,,,4,8,3,1,7,4,1,3,53,12,14,,1,,4,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8270665,13,Jaden Foster,,,Jr,INF,5-9,R/R,15081,,13,4,18.12,25.1,,44,55,51,34,15,,159,113,9,1,,5,4,7,,5,3,,3,45,23,31,,3,,7,1
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8281725,27,Aderrius Barron,,,Sr,P,6-0,R/R,15081,,10,,6.46,15.1,,20,16,11,14,8,,84,65,4,,3,2,2,3,,8,4,,2,90,10,24,,,,4,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457246,3,Dylan Diaz,,,So,OF,5-11,R/R,15081,,9,,9.37,16.1,,22,17,17,12,4,,82,61,3,1,,3,7,5,,5,1,1,3,53,15,23,,1,,2,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457248,7,Mario Cuevas,,,Sr,OF,6-1,L/L,15081,,12,4,8.88,24.1,,27,31,24,37,20,,142,96,5,,,2,4,6,1,5,5,,3,50,25,21,,4,,5,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457250,10,Jason Jones,,,Fr,OF,5-10,R/R,15081,,10,,12.15,13.1,,14,21,18,21,10,,80,48,4,,,2,8,8,1,11,5,1,2,47,10,17,1,1,,5,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457253,18,Khalil Manuel,,,Sr,OF,6-0,R/R,15081,,1,,54.00,0.1,,1,2,2,3,,,5,2,,,,,,,,,,,,,1,,,,,,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457254,19,Demetrius McCants,,,Jr,P,6-3,R/R,15081,,9,5,11.28,26.1,,36,38,33,30,22,,153,110,8,,5,2,6,7,1,,,2,4,85,23,30,2,4,1,6,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457256,25,Alijah Robinson,,,Fr,P,6-4,L/L,15081,,5,,25.31,5.1,,13,18,15,10,1,,41,28,3,,,1,2,2,,,,,1,28,8,7,,,,1,
2024,2023-24,MBA,144,Clark Atlanta,2,II,SIAC,8457258,29,Terry Cruz,,,Fr,P,5-11,R/R,15081,,17,7,8.48,52.0,1,66,52,49,39,27,,270,214,11,1,2,2,10,9,4,4,1,1,7,159,51,67,2,3,1,11,
