season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8264113,6,Maddux Hoaglund,,,Sr,P,6-3,L/R,15081,,14,12,5.40,46.2,,48,45,28,28,42,,225,185,9,2,1,5,7,4,1,3,,5,3,684,43,50,3,3,1,14,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8265065,1,Nick Marshall,,,Sr,P,6-3,R/R,15081,,15,12,7.00,72.0,,72,62,56,38,77,,335,275,17,2,4,4,2,11,,7,3,6,5,986,72,58,5,3,,22,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8268627,50,Justice Hayes,,,Sr,P,5-9,R/R,15081,,14,4,4.40,45.0,1,49,25,22,11,22,,192,173,11,4,,5,2,4,,12,6,1,3,542,47,57,4,1,,4,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8271350,18,Gavin Pringle,,,Sr,P,6-2,R/R,15081,,11,,5.50,18.0,,15,12,11,11,20,,82,64,4,1,,,4,4,,7,2,2,1,292,21,10,1,,,3,2
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8280647,2,Reese Miller,,,Sr,P,6-2,R/R,15081,,19,3,4.11,46.0,1,41,24,21,23,66,,214,173,6,1,,7,3,13,3,15,1,5,,564,28,39,5,3,8,19,1
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8280775,13,Douglas Rojas,,,Sr,P,5-11,L/L,15081,,30,,4.70,38.1,,38,24,20,12,44,,167,148,6,3,3,4,5,3,,26,9,2,2,512,27,38,5,1,3,11,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8285368,7,Mason Caperton,,,Sr,P,6-0,L/L,15081,,12,,5.09,17.2,,24,10,10,10,14,,85,72,5,2,,1,,1,,9,4,2,,215,17,18,1,,1,5,1
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454080,9,Matt Milner,,,Jr,P,6-3,R/R,15081,,14,13,5.14,61.1,,70,45,35,32,41,,291,240,23,2,,3,3,8,,3,3,5,5,877,70,62,4,4,,9,1
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454089,15,Tai Phetluangsy,,,Jr,P,5-11,R/R,15081,,16,,5.95,19.2,,28,13,13,10,17,,98,84,6,1,,2,1,1,1,19,14,2,1,185,20,19,2,1,1,2,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454101,19,Matt Whitney,,,Jr,P,6-5,L/L,15081,,8,,10.00,9.0,,20,13,10,4,14,,50,44,7,,,2,1,,,11,5,2,,186,8,3,,,,3,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454105,20,Chase Weaver,,,Fr,P,5-11,L/L,15081,,10,2,9.35,17.1,,25,23,18,11,27,,93,74,8,,1,2,2,5,,2,2,,3,300,9,14,1,,,7,1
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454115,27,Jaxen Monkerud,,,Fr,P,5-10,R/R,15081,,1,,18.00,1.0,,3,2,2,0,,,6,6,,,,,1,,,,,,,19,3,,,,,,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454118,32,Max Lankford,,,Jr,P,6-3,R/R,15081,,11,2,6.60,15.0,,19,13,11,10,9,,74,59,4,1,,,2,2,1,4,,2,1,240,17,16,1,,,8,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8454129,30,Nick Yeager,,,Jr,P,6-1,R/L,15081,,13,8,7.55,39.1,,49,39,33,27,52,,190,155,15,1,,9,6,4,,3,1,2,2,637,25,31,5,3,,14,
2024,2023-24,MBA,767,West Tex. A&M,2,II,Lone Star,8684070,12,Nathan Scott,,,Jr,p,-,,15081,,4,,6.23,4.1,,8,8,3,1,5,,23,22,1,1,,2,1,,,2,2,,,48,3,5,,,,,
