,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8268251,16,Michael Mulhollon,,,So,P,6-4,R/L,15081,,1,1,0.00,1.0,,0,,,5,,,8,3,,,,,,,,,,,,,,3,,,,,
1,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8261602,31,Nate Adler,,,Sr,P,6-3,R/R,15081,,22,,4.03,29.0,,32,14,13,12,38,,134,112,6,,,1,3,4,,17,9,3,3,522,16,31,1,2,6,9,
2,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8281820,17,Caden Favors,,,Sr,P,6-3,R/L,15081,,17,16,3.21,106.2,2,103,43,38,20,107,1,444,412,19,3,1,8,8,5,,,,5,2,"1,518",109,88,9,4,,15,
3,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589354,6,Brayden Luikart,,,So,OF,6-0,L/L,15081,,1,,13.50,0.2,,1,1,1,1,,,4,2,1,,,,,,,2,2,,1,19,,2,,,,,
4,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589410,35,Drew Iverson,,,Fr,P,6-4,L/L,15081,,19,,5.51,16.1,,15,10,10,12,14,,79,60,4,,,2,2,6,,20,8,,1,307,17,15,,,,2,
5,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8285809,46,Matt Wilkinson,,,Sr,P,6-2,R/R,15081,,7,,18.56,5.1,,11,12,11,9,6,,35,26,4,,,4,2,,,1,1,,,138,4,5,,,,,
6,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589427,48,Jack Mount,,,Jr,P,6-2,R/R,15081,,21,1,6.20,24.2,,29,18,17,11,23,,114,101,5,,,6,1,2,,17,4,,,372,22,26,1,,,4,
7,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589398,25,Gavin Oswald,,,Jr,P,6-6,L/L,15081,,2,,40.50,1.1,,2,6,6,5,,,10,4,,,,,,,,1,1,,1,49,1,2,,,,,1
8,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589400,27,Caleb Anderson,,,So,P,6-0,R/R,15081,,28,2,7.62,39.0,,49,36,33,22,38,,192,162,8,1,,6,4,4,,26,7,3,1,658,51,25,2,4,1,12,
9,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589403,29,Hunter Holmes,,,Jr,P,6-4,L/L,15081,,38,,4.54,33.2,,32,22,17,11,28,,149,131,3,,,1,6,4,1,48,12,2,1,596,36,33,1,4,2,13,
10,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589406,32,Peyton Walters,,,Jr,P,6-1,R/R,15081,,8,,2.00,9.0,,6,2,2,1,6,,34,31,2,1,1,1,,1,,9,8,,1,114,4,16,,,,4,
11,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589407,33,Jeremiah Arnett,,,Fr,P,6-4,R/R,15081,,11,1,4.91,14.2,,14,8,8,12,8,,70,55,5,,,2,2,3,,7,3,,,264,14,18,,1,1,2,
12,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589415,38,Tyler Dobbs,,,Fr,P,6-3,R/L,15081,,23,9,4.55,57.1,,51,31,29,31,46,,252,211,8,,,4,2,4,,13,4,3,3,920,62,55,6,4,,14,1
13,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589420,43,Ryan Geraghty,,,Fr,P,6-1,R/R,15081,,15,,8.00,9.0,,9,9,8,15,11,,54,35,,1,,1,4,2,,8,3,1,1,224,9,6,2,,,5,
14,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589421,44,Brady Hamilton,,,Fr,P,6-2,R/R,15081,,18,8,5.61,51.1,,62,38,32,12,46,,230,211,9,,,8,1,3,,6,3,3,1,791,59,40,2,3,1,18,
15,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589428,49,Tommy LaPour,,,Fr,P,6-4,R/R,15081,,16,16,4.23,78.2,,65,45,37,37,69,,345,290,9,1,1,14,3,10,,,,5,3,"1,316",85,72,6,3,,21,1
16,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589351,3,Lane Bledsoe,,,Fr,P,6-3,L/L,15081,,1,,,,,0,1,1,2,,,3,,,,,,1,1,,2,2,,,16,,,,,,,
17,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589383,13,Ronald Zayas,,,Sr,P,6-1,R/R,15081,,7,,8.10,6.2,,9,11,6,11,7,,41,28,1,1,,2,,,,6,6,1,1,167,7,6,,,,2,
18,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589395,22,Mason Munz,,,Jr,P,6-3,R/R,15081,,17,,2.81,16.0,,7,5,5,13,13,,69,51,3,,1,2,1,2,,18,9,,3,288,14,20,,,,6,
19,2024,2023-24,MBA,782,Wichita St.,1,I,AAC,8589401,28,Daniel Zang,,,So,P,6-2,R/R,15081,,13,7,7.57,27.1,,15,26,23,31,31,,136,95,3,,,1,2,8,,4,2,1,1,579,27,22,2,4,,14,1
