,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588420,38,Blake Lehmbeck,,,Fr,P,6-1,R/R,15081,,2,,13.50,2.0,,6,3,3,1,2,,13,12,2,1,,,2,,,,,,,50,2,2,,,,2,
1,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8270375,19,Justin Still,,,Jr,P,6-2,L/L,15081,,14,,6.08,13.1,,15,11,9,15,11,,70,50,2,1,,1,2,4,,15,8,,1,266,12,11,1,,1,1,
2,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8271130,23,Jaren Jackson,,,Sr,P,6-3,L/L,15081,,24,2,8.75,47.1,,74,49,46,28,49,,251,211,15,2,,10,6,7,,22,10,1,4,954,40,49,3,5,1,18,
3,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8265491,6,Brian McBroom,,,Jr,P,6-0,R/R,15081,,17,,9.19,15.2,,20,16,16,8,11,,80,66,4,1,1,4,,4,,8,5,,2,272,15,21,1,,3,2,
4,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8285417,22,Benjamin Baker-Livingston,,,Jr,P,6-2,R/R,15081,,2,2,3.00,6.0,,6,2,2,1,8,,25,21,1,,,,1,2,,,,,1,99,4,4,,,,1,
5,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8279299,13,Brett Russell,,,Sr,P,6-1,R/R,15081,,16,8,5.87,61.1,,61,47,40,17,45,,265,241,15,2,,10,7,6,,13,,,1,947,68,63,4,4,,10,1
6,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8284673,35,Arthur Steinkamp,,,Sr,P,6-0,L/L,15081,,24,,7.40,45.0,,61,41,37,15,26,,214,189,19,5,,2,3,7,,24,10,,3,710,58,43,4,1,,7,
7,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588394,27,David Lopez,,,Jr,P,6-2,R/R,15081,,14,11,7.71,65.1,,92,63,56,28,45,,320,277,23,1,,8,7,8,,1,1,4,3,994,82,59,4,2,,14,
8,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588405,31,Dayne Pengelly,,,Jr,P,6-2,L/R,15081,,13,11,7.56,50.0,,78,52,42,35,58,,269,221,16,3,3,6,11,8,,3,2,4,1,959,55,30,4,5,,16,
9,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588413,33,Daxton Purser,,,Jr,P,6-2,L/L,15081,,12,7,5.66,35.0,,33,25,22,26,37,,169,134,9,1,2,2,3,8,,5,1,1,,600,26,36,1,2,,14,1
10,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8284770,40,Wil Bannister,,,Sr,P,6-3,R/R,15081,,22,5,5.76,50.0,,57,34,32,24,29,,235,202,10,3,,8,6,5,,6,3,1,3,736,40,77,2,,3,9,1
11,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588371,17,Cristian Mogen,,,Fr,UT,6-0,R/R,15081,,1,,0.00,2.0,,2,,,0,,,8,8,1,,,,,,,,,,,26,3,3,1,,,,
12,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588439,48,Andrew Neil,,,Jr,UT,5-11,L/R,15081,,5,1,18.00,4.0,,3,11,8,13,5,,32,15,,1,1,,3,3,,,,,1,118,4,3,,,,2,
13,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588427,39,Ryan Castillo,,,Fr,P,6-2,R/R,15081,,10,2,11.95,20.1,,37,29,27,6,22,,104,92,10,2,,3,3,4,,10,4,,2,310,22,12,1,3,,8,
14,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8588400,29,Wyatt Hardy,,,Jr,P,6-2,R/R,15081,,8,1,20.00,9.0,,21,20,20,4,12,,52,48,4,,,4,1,,,3,,,,205,9,6,,1,1,3,
15,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8586986,41,Blane Romero,,,Sr,P,6-0,R/R,15081,,1,,54.00,0.1,,0,2,2,2,,,3,1,,,,,,,,,,,,12,,1,,,,,
16,2024,2023-24,MBA,473,New Mexico,1,I,Mountain West,8592015,34,Josh Barnhouse,,,Jr,P,6-6,R/R,15081,,18,4,8.92,35.1,,51,37,35,17,34,,172,146,12,2,,10,2,2,,22,13,2,5,602,27,40,2,3,1,11,1
