season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451531,17,Andrew Rodriguez,,,Fr,P,6-4,,15081,,12,12,9.06,53.2,1,82,59,54,20,43,,271,240,19,1,2,15,2,8,,,,2,1,756,57,55,2,7,,13,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451540,27,Jace Dominic,,,So,OF,6-5,,15081,,13,,13.50,22.2,,38,37,34,19,15,,125,97,5,3,1,6,6,4,,9,7,2,3,365,23,25,1,,1,6,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451541,28,Austin Nadeau,,,Jr,P,6-0,,15081,,1,,,,,0,5,5,6,,,7,,,,,,3,1,,,,,,,,,,,,,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451548,53,Roman Branaugh,,,So,OF,6-2,,15081,,1,,9.00,1.0,,1,1,1,1,1,,6,5,,,,1,,,,,,,,19,2,,,,,,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8265416,30,Brandon Casini,,,Sr,P,6-2,,15081,,11,,10.59,17.0,,24,21,20,7,5,,89,67,7,1,1,2,,9,,1,,3,3,235,17,26,,,,,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8284317,22,Hunter VanCurler,,,Sr,P,6-3,,15081,,16,,11.01,25.1,,35,32,31,13,20,,132,111,8,2,,7,2,7,1,4,1,,1,374,24,29,1,2,,7,1
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8283577,4,Dominick Castillo,,,Jr,P,5-11,-/L,15081,,12,11,11.93,46.0,,89,77,61,21,22,,254,216,26,3,5,10,6,11,,,,2,4,692,63,38,1,9,,6,2
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8449845,3,John Slape,,,Sr,P,5-11,,15081,,14,,12.09,22.1,,31,38,30,20,12,,127,95,6,,1,6,7,7,,11,5,1,4,340,23,30,,2,,2,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451528,14,Sebastian Crispin,,,Fr,P,5-9,,15081,,12,,16.57,14.2,,28,34,27,21,12,,97,68,4,3,1,7,3,3,,3,1,3,2,308,12,18,1,1,,5,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451544,44,Justin Huffman,,,Jr,P,6-1,,15081,,12,,11.77,13.0,,17,17,17,11,10,,70,53,6,1,,2,5,5,,3,1,,1,195,8,18,,,,4,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451546,52,Tyler Sunstrom,,,Jr,P,6-0,,15081,,13,1,7.54,22.2,,31,24,19,18,12,,123,94,3,1,1,1,8,10,,6,4,,1,333,30,19,,1,,6,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451532,18,Andrew Baltazar,,,Jr,P,6-0,,15081,,13,13,13.50,40.0,1,60,71,60,51,42,,242,168,14,1,3,5,13,17,,,,4,1,767,37,31,1,7,,9,1
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451534,20,Sinhue Gonzalez,,,Fr,P,6-0,,15081,,9,,10.05,14.1,,23,21,16,9,17,,79,62,3,2,,3,3,6,,5,3,,2,222,10,12,,2,,4,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451535,21,Jadrian Martinez,,,Sr,P,5-11,,15081,,12,12,7.08,61.0,2,96,62,48,19,40,,303,269,22,1,,7,3,10,,,,2,3,869,67,64,3,7,,5,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451545,51,Colten  Reese,,,Jr,P,6-0,,15081,,9,1,18.69,8.2,,8,19,18,17,9,,55,33,1,,3,2,4,5,1,5,5,,,207,7,9,,2,,1,
2024,2023-24,MBA,8577,N.M. Highlands,2,II,RMAC,8451542,29,Richie Amavizca,,,Jr,P,5-11,,15081,,4,,15.43,4.2,,8,8,8,2,4,,25,22,2,1,1,2,1,1,,5,3,,,75,7,3,,,,1,
