,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8259468,4,Nathan Meredith,,,Sr,C,5-10,R/R,15081,,1,,54.00,0.1,,2,3,2,0,,,4,4,,1,,,,,,3,,,,15,,1,,,,,
1,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8259678,29,Marco Ibarra,,,Sr,P,6-1,R/R,15081,,15,10,6.03,65.2,,96,49,44,15,32,,308,275,12,1,,6,1,6,3,3,,6,6,"1,022",81,75,7,4,,5,
2,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8267352,32,Hunter Boylan,,,Jr,P,6-2,L/L,15081,,1,,,,,0,,,1,,,1,,,,,,,,,1,,,,5,,,,,,,
3,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8261436,38,Ryan Escover,,,Jr,P,6-0,R/R,15081,,1,,18.00,1.0,,1,2,2,1,2,,6,4,1,,,,1,1,,,,,,31,1,,,,,,
4,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8273264,37,Tyce Ochs,,,Jr,P,6-1,R/R,15081,,17,,8.02,21.1,,35,20,19,6,17,,109,94,7,1,,5,,4,,15,9,1,3,410,26,19,1,1,,6,
5,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8267631,14,Jeremy Keller,,,Jr,C,6-3,R/R,15081,,16,,5.20,27.2,,24,16,16,3,25,,111,105,5,,,8,2,2,,10,3,,1,398,16,38,2,1,2,9,
6,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8262924,21,Ethan Lay,,,So,P,6-4,L/R,15081,,12,11,3.74,55.1,1,61,31,23,8,43,,236,218,13,1,,4,4,5,,,,4,1,814,72,39,5,4,,9,
7,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8271065,35,Dylan Day,,,Sr,P,6-6,R/R,15081,,12,6,10.13,21.1,,28,24,24,16,20,,108,87,3,3,,1,2,2,,3,,2,1,396,19,23,,2,,6,
8,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8280193,26,Scott Lewis,,,Jr,P,6-2,R/R,15081,,14,,4.86,16.2,,24,14,9,7,11,,83,73,4,,,1,1,1,1,11,4,1,1,287,19,19,1,1,2,3,
9,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426473,2,Nolan Meredith,,,Sr,P,5-10,R/R,15081,,13,5,8.02,21.1,,30,20,19,15,10,,109,88,5,1,,4,2,2,1,6,1,3,1,387,22,29,,1,,6,
10,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426412,28,Eddie Curely,,,So,P,5-10,R/L,15081,,12,2,10.43,14.2,,25,18,17,6,7,,77,64,7,,,,2,6,,12,6,,1,266,14,19,1,2,,3,
11,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426407,23,Ryan Silvers,,,Jr,P,6-3,R/R,15081,,15,,3.00,15.0,,16,7,5,5,8,,69,59,1,,,,,3,,12,2,,2,232,17,19,2,,,3,
12,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426107,15,Patrick Barnum,,,Jr,INF,5-10,R/R,15081,,6,,6.35,5.2,,6,4,4,5,4,,28,22,4,,,,2,,,3,,,1,125,6,7,,,,2,
13,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426432,52,Christian Dijkman,,,Jr,P,6-1,R/R,15081,,6,,12.91,7.2,,17,11,11,1,7,,41,37,2,,,,,,,4,,1,2,126,6,9,,,,2,1
14,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8425802,10,Sean Head,,,So,P,6-1,L/L,15081,,2,,4.50,2.0,,3,1,1,0,2,,10,9,1,,,,1,,,1,1,,1,44,2,3,,,,,
15,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426075,33,Kevin Lyons,,,Sr,P,6-1,B/R,15081,,15,14,4.38,74.0,,82,46,36,23,53,,341,294,19,2,,6,5,19,2,1,1,3,2,"1,172",65,92,5,5,,12,1
16,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426423,36,Caden Reitzenstein,,,Jr,P,6-0,L/R,15081,,11,,8.49,11.2,,25,13,11,5,9,,66,56,4,2,,1,2,2,,4,3,,2,251,15,9,1,1,,6,
17,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426436,32,James Courshon,,,Jr,P,6-0,L/L,15081,,9,,6.75,9.1,,12,7,7,3,7,,45,37,2,1,1,2,,2,,6,1,1,2,159,9,12,,1,,3,
18,2024,2023-24,MBA,95,Chico St.,2,II,CCAA,8426066,40,Joseph Loubert,,,Jr,P,6-3,R/R,15081,,24,1,3.41,34.1,,32,20,13,17,40,,161,133,9,,1,3,5,7,,21,7,2,2,588,28,33,,1,,5,
