season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
2024,2023-24,MBA,164,UConn,1,I,Big East,8264995,15,Hector Alejandro,,,Sr,P,6-1,,15081,,6,,13.50,4.2,,7,9,7,6,8,,29,23,3,,,1,2,,,2,2,,,120,2,4,,,,2,
2024,2023-24,MBA,164,UConn,1,I,Big East,8269830,27,Joe Carrea,,,Jr,P,6-2,,15081,,17,,7.84,10.1,,17,10,9,8,14,,54,45,1,1,,6,,,,16,6,1,,200,9,6,,,,1,
2024,2023-24,MBA,164,UConn,1,I,Big East,8271490,22,Ian Cooke,,,Jr,P,6-1,,15081,,17,10,4.81,67.1,,57,36,36,25,85,,281,252,10,1,1,11,4,3,,8,7,1,,807,46,64,5,2,,25,
2024,2023-24,MBA,164,UConn,1,I,Big East,8276438,24,Michael Quigley,,,Jr,P,5-11,R/R,15081,,3,,18.00,3.0,,6,7,6,6,2,,20,13,,,,,1,,,3,3,,1,49,3,3,,,,1,
2024,2023-24,MBA,164,UConn,1,I,Big East,8280116,40,Braden Quinn,,,Jr,P,6-3,,15081,,29,,3.63,44.2,,42,22,18,22,67,,197,169,3,,2,4,5,2,1,25,8,4,,630,35,28,2,3,4,21,1
2024,2023-24,MBA,164,UConn,1,I,Big East,8280478,25,Thomas Ellisen,,,Jr,P,6-4,,15081,,17,,6.52,19.1,,16,16,14,14,12,,92,68,2,,1,3,1,6,,12,5,3,1,334,27,15,,1,,4,
2024,2023-24,MBA,164,UConn,1,I,Big East,8283183,18,Jack Sullivan,,,Jr,P,6-0,,15081,,16,,4.05,13.1,,12,8,6,6,15,,60,53,2,,,3,,1,,13,8,,,178,12,11,2,,1,2,
2024,2023-24,MBA,164,UConn,1,I,Big East,8285057,34,Brady Afthim,,,Jr,P,6-0,,15081,,22,,2.84,25.1,,17,8,8,15,27,,112,86,,,,2,1,5,2,19,9,4,2,397,17,28,2,3,8,9,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420013,42,Stephen Quigley,,,Sr,P,6-0,B/R,15081,,19,17,4.01,103.1,1,113,48,46,25,87,,444,405,18,1,,16,2,7,,,,6,1,"1,352",98,111,6,3,,20,2
2024,2023-24,MBA,164,UConn,1,I,Big East,8420019,38,Garrett Coe,,,Sr,P,6-6,,15081,,21,17,5.23,103.1,2,100,69,60,45,86,1,461,396,22,1,,18,3,8,,2,,8,4,"1,429",66,150,8,5,,19,1
2024,2023-24,MBA,164,UConn,1,I,Big East,8420024,49,Cameron Mayer,,,Sr,P,6-4,,15081,,7,,22.50,2.0,,6,5,5,3,4,,17,11,1,,,1,,3,,5,3,,,42,,1,,,,1,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420027,50,Kieran Finnegan,,,Sr,P,6-4,L/L,15081,,11,,5.56,11.1,,11,8,7,4,11,,47,43,1,,,2,2,,,9,,,,159,10,11,,1,,1,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420029,53,Joe Cinnella,,,Sr,P,6-1,L/L,15081,,23,3,6.16,30.2,,38,25,21,13,27,,142,120,5,,,6,,2,,23,8,5,2,444,38,23,3,3,,9,1
2024,2023-24,MBA,164,UConn,1,I,Big East,8420033,21,Gabe Van Emon,,,Sr,P,6-2,,15081,,17,10,5.88,59.2,,61,43,39,26,64,,268,230,5,2,1,8,2,7,1,11,3,2,3,850,40,67,4,5,,21,1
2024,2023-24,MBA,164,UConn,1,I,Big East,8420125,45,Tommy Turner,,,Fr,P,6-0,-/R,15081,,5,,7.71,2.1,,5,2,2,2,2,,14,11,1,,,,2,1,,4,2,,,52,1,3,,,,,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420126,44,Ben Schild,,,Fr,P,6-2,-/R,15081,,8,4,4.71,21.0,,17,13,11,15,19,,93,75,4,,,1,2,2,,7,1,,1,349,13,27,3,,,6,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420140,13,Charlie West,,,Fr,P,5-11,-/L,15081,,7,,9.82,3.2,,4,4,4,5,6,,21,15,,,,,,1,,6,2,,,35,2,3,,,,1,
2024,2023-24,MBA,164,UConn,1,I,Big East,8420144,12,Sean Finn,,,Fr,P,5-9,R/R,15081,,10,,14.40,5.0,,8,9,8,8,5,,31,23,,,,2,,,,10,4,,,106,4,5,,,,2,
