,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8458511,21,Connor Kinney,,,Sr,P,6-4,,15081,,7,1,9.00,7.0,,14,11,7,4,3,,43,35,2,1,,,,2,,3,2,1,1,118,9,8,,,,1,
1,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8458518,41,Justin Santiago,,,Fr,P,6-2,,15081,,14,1,7.27,17.1,,21,15,14,9,14,,85,73,2,1,,1,1,3,,7,5,,,309,22,14,,1,1,8,
2,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8458503,8,Dylan Delvecchio,,,Jr,P,6-1,L/L,15081,,18,8,4.53,45.2,,38,29,23,35,42,,217,170,9,,,3,4,10,,9,5,,2,699,42,45,3,4,1,14,1
3,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8272437,34,Derik Eaquinto,,,Sr,P,6-3,,15081,,14,14,3.46,83.1,,67,39,32,27,75,,357,307,12,4,,6,1,14,1,,,6,3,"1,255",76,91,6,2,,19,1
4,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8273794,17,Preston Howey,,,Sr,P,5-10,,15081,,22,1,4.26,38.0,,41,22,18,15,51,,172,152,8,,,5,3,4,1,23,5,1,,567,29,29,4,2,5,7,
5,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8276232,29,Jason Reitz,,,So,P,6-9,,15081,,16,6,6.00,48.0,,48,35,32,28,65,,224,188,6,,2,7,3,6,2,17,2,1,1,716,33,42,3,1,1,17,
6,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8263379,11,Owen Cuffe,,,Sr,P,6-2,,15081,,17,,3.86,11.2,,10,6,5,11,13,,56,41,1,1,,1,3,1,,21,7,1,2,173,11,9,,,2,6,
7,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8273983,40,Sam Rice,,,So,P,6-4,,15081,,2,,27.00,1.0,,3,3,3,1,,,8,6,,,,,,,,3,3,,1,28,,3,,,,,
8,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8269802,22,Ryan Sanders,,,Sr,P,5-11,,15081,,19,5,4.56,53.1,,53,27,27,22,37,,237,198,13,1,,5,7,13,,9,3,1,3,751,47,65,5,3,,13,4
9,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8263042,43,Ryan Wiltse,,,Sr,P,6-3,,15081,,23,4,2.60,55.1,,39,16,16,20,62,,226,200,4,,,4,2,1,1,12,5,2,3,743,34,66,5,1,2,27,
10,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8279763,28,David Thomas,,,So,P,6-4,,15081,,8,,10.64,11.0,,17,15,13,11,9,,63,51,2,,,1,3,1,,3,1,,,184,12,12,,,,,
11,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8278885,30,John Damozonio,,,So,P,6-2,,15081,,11,1,10.80,16.2,,31,23,20,8,11,,91,79,9,,,1,1,2,,8,7,1,1,178,13,24,1,2,,4,
12,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8287412,15,Adam Enyart,,,So,P,6-3,,15081,,16,2,7.13,24.0,,29,23,19,13,22,,118,100,7,1,1,4,5,5,,14,6,,,404,23,24,2,2,,8,
13,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8458509,14,Daniel Guevara Castro,,,Jr,P,6-1,,15081,,5,,17.18,3.2,,10,8,7,6,2,,27,20,2,,,3,2,1,,8,5,,,105,3,4,,,,,
14,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8458519,42,Shawn McBroom,,,Fr,P,5-10,,15081,,3,1,0.77,11.2,,7,1,1,1,5,,43,42,2,,,,,,,,,,,108,12,18,1,,,1,
15,2024,2023-24,MBA,610,Saint Mary's (CA),1,I,WCC,8491825,18,Connor Linchey,,,Sr,P,6-2,,15081,,17,12,7.78,61.1,,87,58,53,18,45,,287,260,13,2,,15,2,7,2,2,2,,2,924,50,79,4,4,,11,
