,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8272597,21,Jacob Fried,,,Sr,P,6-6,,15081,,3,,0.00,0.2,,1,,,2,1,,6,3,,,,,1,1,,,,,,30,,1,,,,,
1,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8260909,8,Will Grimm,,,Sr,P,5-11,,15081,,8,,10.13,2.2,,6,3,3,0,3,,14,14,2,,,1,,,,6,3,,,49,2,3,,,,1,
2,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8264442,31,Ryan Mullan,,,So,P,6-2,,15081,,35,1,3.77,45.1,,37,22,19,18,49,,192,157,10,,,2,7,7,,23,5,5,5,688,34,45,4,2,1,4,
3,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8272728,14,Cole Chimenti,,,Jr,P,6-0,,15081,,23,,6.62,17.2,,30,24,13,11,10,,101,87,6,1,,,2,3,,17,3,,,370,24,18,,1,,2,
4,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8270330,34,Michael Nunez,,,Jr,P,6-3,,15081,,21,2,4.22,21.1,,18,12,10,17,20,,102,80,4,,,2,8,2,,12,7,2,1,353,16,27,1,1,,5,
5,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8267262,16,Owen Hackman,,,Sr,P,6-1,,15081,,13,13,3.69,75.2,,58,31,31,28,85,,312,273,11,1,1,10,2,7,,,,2,2,"1,139",53,81,7,3,,33,1
6,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8262740,22,Tanner Warrady,,,So,P,-,,15081,,5,,9.00,1.0,,3,1,1,2,1,,8,6,,,,,2,,,4,1,,,35,,2,,,,,
7,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8267756,7,Seamus Barrett,,,Sr,P,6-7,,15081,,25,7,4.78,43.1,,37,27,23,14,58,,191,168,10,,1,6,8,7,,23,11,2,,701,39,31,2,5,1,22,
8,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8269763,19,Kolby Schiffer,,,Sr,P,6-5,,15081,,2,,13.50,0.2,,0,1,1,1,1,,3,2,,,,,,,,2,,,,12,,1,,,,,
9,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8277515,35,Ryan Towers,,,Jr,P,6-0,,15081,,14,13,4.91,51.1,,53,30,28,29,50,,234,192,14,1,,1,4,7,,1,,1,5,918,39,53,1,3,,18,1
10,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8280626,27,Conner Kershaw,,,Sr,P,6-0,,15081,,18,,10.67,14.1,,19,19,17,6,10,,75,63,2,1,,3,2,4,1,17,6,,2,313,12,20,1,1,,5,
11,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8287887,41,Chaz McRoberts,,,So,P,5-10,,15081,,10,6,7.82,25.1,,33,23,22,8,15,,119,104,7,3,,3,5,2,,4,3,1,3,371,26,34,,3,,3,
12,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8278782,29,Austin Schroeder,,,Sr,P,6-2,,15081,,32,,6.29,34.1,,35,28,24,16,27,,161,136,6,1,1,1,3,5,,31,18,1,3,539,38,35,2,2,,7,1
13,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8415588,32,Colin Caycedo,,,Fr,P,6-2,,15081,,11,1,15.88,5.2,,10,11,10,11,6,,38,25,3,,,,5,2,,6,2,,,156,5,4,,2,,1,
14,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8415615,45,Cole Stucky,,,Fr,P,6-1,,15081,,22,,9.30,20.1,,33,22,21,10,15,,108,91,7,,,2,3,5,,23,14,2,,343,31,12,1,2,,5,
15,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8415577,28,Ryan Baker,,,Jr,P,6-1,,15081,,11,2,4.76,11.1,,10,7,6,4,14,,49,43,3,,,2,5,2,,10,4,,,143,11,7,1,1,,5,
16,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8415526,20,Blake Reilly,,,Sr,P,6-1,R/R,15081,,17,8,7.48,43.1,,54,38,36,16,45,,206,182,11,3,,6,4,6,,9,2,1,1,700,44,39,1,2,1,6,
17,2024,2023-24,MBA,370,LMU (CA),1,I,WCC,8415532,33,Jacob Hughes,,,Jr,P,6-3,L/R,15081,,21,,7.16,16.1,,16,13,13,23,26,,92,63,4,1,1,1,3,5,,6,1,1,,363,8,14,,,1,13,
