,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587313,2,Arjun Huerta,,,Sr,P,6-1,L/L,15081,,1,,,,,1,,,0,,,1,1,,,,,,,,2,2,,,5,,,,,,,
1,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8262053,28,Erick Gonzalez,,,Jr,P,5-10,R/R,15081,,11,9,5.54,50.1,,60,38,31,31,35,,247,198,8,1,,5,9,10,,,,4,4,522,49,60,5,2,,9,3
2,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587418,32,Darrell Hardrick Jr.,,,Fr,P,5-6,R/R,15081,,5,,13.50,4.2,,7,8,7,4,4,,31,21,1,,,,,6,,5,2,,,69,4,6,,1,,1,
3,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8275432,25,Brandon Haston,,,Jr,P,6-0,L/L,15081,,19,2,8.51,30.2,,46,37,29,13,32,,155,133,5,1,,3,4,5,,13,9,1,3,463,36,19,2,1,,15,
4,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8286397,27,Steve Spurgeon Jr.,,,Sr,P,6-1,L/L,15081,,11,3,5.81,26.1,,24,19,17,17,15,,122,97,7,,1,3,,4,,9,3,2,2,463,22,36,4,1,,2,
5,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8284476,20,Christian Womble,,,Sr,P,5-11,R/R,15081,,24,6,3.61,62.1,,46,33,25,47,62,,290,227,6,,1,3,14,12,2,13,10,2,2,800,66,50,4,3,9,17,
6,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8280080,30,Miles Thomas,,,So,UT,6-2,R/R,15081,,15,1,4.11,15.1,,10,8,7,15,15,,72,49,3,,2,2,1,5,,18,11,1,2,238,11,16,1,,,9,2
7,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587279,26,Satchel  Greene,,,So,P,6-1,R/R,15081,,1,,0.00,1.0,,0,,,0,2,,4,3,,,,,1,1,,,,,,,,1,,,,1,
8,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587377,18,Tyshon Patty,,,Fr,INF,6-0,R/R,15081,,5,1,9.53,5.2,,10,7,6,3,8,,31,26,1,,,1,,1,,4,2,,1,119,3,5,,,,1,
9,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587328,9,Hasan Standifer,,,Sr,P,6-3,L/L,15081,,1,,0.00,1.0,,1,1,,1,1,,5,4,,,,,,,,,,,,13,1,1,,,,,
10,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587350,15,Garrett  VanDeventer,,,Sr,P,6-2,L/L,15081,,20,16,5.82,102.0,3,121,73,66,48,71,,476,399,15,5,,5,3,11,,,,9,9,"1,219",123,92,4,5,1,17,2
11,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587416,31,Je-andrick Lourens,,,Jr,P,5-10,L/L,15081,,15,4,5.77,43.2,,46,31,28,28,49,,210,167,5,1,1,,3,7,1,13,7,4,4,684,35,41,4,3,,13,
12,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587382,16,Shemar Harris,,,Fr,INF,6-1,R/R,15081,,12,1,9.45,13.1,,16,14,14,17,10,,76,53,,2,,1,2,5,1,12,9,1,,229,13,14,1,,1,4,1
13,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587398,22,Isaiah Williams,,,Jr,P,6-5,L/L,15081,,20,13,5.29,83.1,1,79,62,49,55,95,,398,319,16,2,4,6,14,15,,1,,4,4,891,60,83,5,4,1,20,
14,2024,2023-24,MBA,314,Jackson St.,1,I,SWAC,8587422,35,CJ Lewis,,,Sr,P,6-2,R/R,15081,,23,,3.60,30.0,,20,12,12,18,27,,131,109,5,,,1,3,4,1,28,6,,,325,24,36,4,,1,2,1
