,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424747,19,Damian Tarin,,,Jr,P,5-10,,15081,,3,,18.00,2.0,,6,5,4,6,2,,16,10,,,,1,1,,,8,8,,,17,,2,,,,2,
1,2024,2023-24,MBA,8965,East Central,2,II,GAC,8263372,45,Brian Terry,,,Sr,P,-,,15081,,14,13,12.43,63.0,1,106,96,87,36,54,1,345,286,32,2,,11,4,15,2,,,5,3,"1,144",56,68,1,12,,13,1
2,2024,2023-24,MBA,8965,East Central,2,II,GAC,8275174,35,Jarod Leroux,,,Sr,P,6-1,,15081,,11,,9.50,18.0,,22,23,19,24,16,,103,74,7,,,,2,1,1,9,4,2,2,342,12,25,,,,8,
3,2024,2023-24,MBA,8965,East Central,2,II,GAC,8262380,3,Jagger Green,,,So,P,6-3,-/R,15081,,2,,16.20,1.2,,4,3,3,1,2,,11,8,1,1,,,,1,,,,,1,40,1,2,,,,1,
4,2024,2023-24,MBA,8965,East Central,2,II,GAC,8258872,31,Justin Chitty,,,Sr,P,-,,15081,,19,2,7.47,31.1,,58,36,26,10,23,,165,152,17,,,5,1,2,1,4,2,,1,447,26,43,2,2,1,8,
5,2024,2023-24,MBA,8965,East Central,2,II,GAC,8261406,11,Clayton Solomon,,,Jr,P,6-0,R/R,15081,,13,7,14.80,34.2,,60,64,57,31,18,,202,154,7,2,,15,8,10,,2,,3,4,623,26,51,,8,,10,1
6,2024,2023-24,MBA,8965,East Central,2,II,GAC,8262724,12,Price Daube,,,Jr,P,6-4,,15081,,10,6,18.69,21.2,,35,54,45,34,31,,147,99,8,2,3,4,12,11,,2,2,,3,543,18,14,,3,,11,
7,2024,2023-24,MBA,8965,East Central,2,II,GAC,8264135,2,Chase Owen,,,Sr,P,6-2,R/R,15081,,10,1,11.77,13.0,,25,18,17,8,10,,77,67,7,,,,,2,,4,2,,,257,13,15,,,,5,
8,2024,2023-24,MBA,8965,East Central,2,II,GAC,8285117,34,Cayden Blanton,,,So,P,6-0,,15081,,4,1,15.88,5.2,,11,13,10,9,6,,45,29,2,,3,,2,6,,,,,1,187,4,6,,1,,2,
9,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424715,29,Jacob Poff,,,Jr,P,6-3,,15081,,12,,10.35,20.0,,28,31,23,16,17,,115,89,9,1,,2,3,8,,4,3,,2,334,14,25,1,,,3,1
10,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424663,25,Chat Hayes,,,Sr,P,-,,15081,,8,7,12.87,28.2,,49,50,41,20,19,,162,129,12,4,1,7,9,6,,,,5,2,428,27,37,,7,,6,
11,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424739,32,Micah Cloud,,,Jr,P,6-0,,15081,,8,1,14.00,9.0,,19,19,14,19,11,,67,45,3,2,1,2,2,3,,2,1,,,205,9,4,,1,,3,
12,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424654,22,Beau Driggers,,,So,P,5-11,,15081,,13,,6.75,22.2,,25,21,17,19,32,,119,92,4,,,3,1,7,,5,2,1,,377,11,23,2,,,14,
13,2024,2023-24,MBA,8965,East Central,2,II,GAC,8424660,21,Cal Birchfield,,,Jr,P,6-1,,15081,,12,9,6.75,61.1,2,77,59,46,35,50,,306,255,20,2,1,8,4,12,,1,,3,1,942,50,70,2,5,,17,
14,2024,2023-24,MBA,8965,East Central,2,II,GAC,8421413,40,Bryce Crawford,,,Sr,P,6-0,R/R,15081,,14,3,9.21,42.0,,66,48,43,22,33,,221,179,17,1,,6,6,10,,9,8,6,4,718,38,51,1,2,,11,
