,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403860,0,Jake Pruchniak,,,Fr,P,6-0,R/R,15081,,10,5,11.19,23.1,,33,32,29,19,25,,122,98,8,,1,4,3,3,1,2,,2,,185,23,18,1,3,,7,
1,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403862,0,Jack Richeson,,,Fr,P,6-1,R/L,15081,,3,,18.00,4.0,,9,8,8,4,7,,26,21,1,1,,1,,1,,6,3,,,,2,3,1,,,2,
2,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403849,0,Reid  Barnard,,,Fr,P,5-11,R/R,15081,,10,,10.24,9.2,,13,11,11,13,9,,56,42,1,,,2,4,1,,5,3,,,58,7,13,,,,7,
3,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403859,0,Tyler Maeyaert,,,Fr,OF,6-0,R/R,15081,,5,,3.00,6.0,,5,6,2,5,9,,32,24,1,,,,3,2,1,5,4,,1,,4,4,,,,3,
4,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403861,0,Myles Rees,,,Fr,P,6-0,R/R,15081,,4,,4.50,8.0,,7,4,4,3,8,,35,32,1,,,1,3,,,5,,,,22,7,9,1,,,2,
5,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403850,0,Brady  Baur,,,Fr,P,6-1,R/L,15081,,10,7,6.08,40.0,1,39,28,27,29,45,,190,152,9,,2,2,4,7,,2,1,1,1,37,34,35,2,4,,13,1
6,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403855,0,Dylan  Immel,,,Jr,P,6-1,R/R,15081,,11,3,11.65,17.0,,21,22,22,17,16,,86,64,4,,,1,1,1,,2,,1,2,117,11,19,,2,1,5,
7,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8403852,0,Johnny Checheris,,,Fr,P,6-2,R/R,15081,,3,,18.00,2.0,,4,4,4,2,2,,13,10,1,,,1,,1,,3,3,,,27,1,3,,,,1,
8,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8274115,11,Jake Brandner,,,Fr,INF,6-3,R/R,15081,,5,,11.12,5.2,,9,7,7,3,2,,26,23,,1,,3,3,,,4,2,,,35,6,6,,,,1,
9,2024,2023-24,MBA,30128,Sioux Falls,2,II,NSIC,8275396,21,Logan Anderson,,,So,P,6-4,R/R,15081,,16,1,6.86,21.0,,23,16,16,15,14,,105,84,2,2,,1,3,5,2,9,6,,1,140,18,29,2,2,4,8,
