,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,703,Texas,1,I,Big 12,8272523,45,Heston Tole,,,Sr,P,6-6,R/R,15081,,13,,6.55,11.0,,14,10,8,2,13,,51,46,4,,,1,1,1,,12,4,,2,191,10,9,,,,1,
1,2024,2023-24,MBA,703,Texas,1,I,Big 12,8262002,32,Charlie Hurley,,,Sr,P,6-8,,15081,,18,9,6.36,46.2,,52,33,33,26,39,,217,185,7,,,3,4,5,,9,1,1,,852,71,21,5,,,11,
2,2024,2023-24,MBA,703,Texas,1,I,Big 12,8261045,53,Luke Harrison,,,Jr,P,6-2,,15081,,13,1,9.28,10.2,,15,12,11,13,10,,63,44,2,,,1,2,5,1,13,7,,1,240,7,13,1,,,1,1
3,2024,2023-24,MBA,703,Texas,1,I,Big 12,8271659,41,Cody Howard,,,So,P,6-1,,15081,,11,4,10.36,24.1,,33,29,28,21,17,,126,95,5,,,6,5,5,,6,3,3,2,503,26,22,2,2,,5,
4,2024,2023-24,MBA,703,Texas,1,I,Big 12,8259940,57,Lebarron Johnson Jr.,,,Sr,P,6-4,,15081,,17,15,5.60,72.1,,79,47,45,44,84,,334,283,17,1,1,10,13,4,,,,2,1,"1,378",62,57,3,4,,16,2
5,2024,2023-24,MBA,703,Texas,1,I,Big 12,8276067,38,Max Grubbs,,,So,P,6-1,R/R,15081,,18,12,3.67,73.2,,78,39,30,18,50,,323,289,8,2,,8,8,6,,6,,6,4,"1,181",91,67,6,4,,14,
6,2024,2023-24,MBA,703,Texas,1,I,Big 12,8281539,11,Tanner Witt,,,Sr,P,6-6,,15081,,5,2,5.79,9.1,,7,7,6,8,6,,44,33,,,,4,,2,,2,2,1,,176,6,14,,1,,1,1
7,2024,2023-24,MBA,703,Texas,1,I,Big 12,8285167,9,Jared Thomas,,,So,INF,6-2,L/L,15081,,1,1,10.80,1.2,,1,2,2,1,1,,9,6,,,,1,,2,,,,,,39,1,3,,1,,,
8,2024,2023-24,MBA,703,Texas,1,I,Big 12,8279170,14,Cade O'Hara,,,So,INF,5-11,R/R,15081,,13,,2.75,19.2,,16,6,6,6,12,,81,70,3,,,1,,2,,8,2,2,1,315,19,26,1,,1,5,
9,2024,2023-24,MBA,703,Texas,1,I,Big 12,8279657,24,Chase Lummus,,,Sr,P,6-1,,15081,,15,2,4.09,22.0,,20,12,10,16,20,,104,80,4,1,,2,3,4,,14,6,3,1,408,19,24,2,,,4,
10,2024,2023-24,MBA,703,Texas,1,I,Big 12,8287900,36,David Shaw,,,So,P,6-7,,15081,,18,,7.79,17.1,,19,20,15,14,23,,90,69,2,,,6,2,5,,14,4,,2,357,9,18,1,1,,2,
11,2024,2023-24,MBA,703,Texas,1,I,Big 12,8287930,28,Ace Whitehead,,,Jr,P,5-11,,15081,,15,10,4.16,67.0,1,59,32,31,24,48,,281,249,13,1,1,9,5,3,1,7,3,4,1,"1,087",57,86,4,2,,18,
12,2024,2023-24,MBA,703,Texas,1,I,Big 12,8280114,88,Andre Duplantier II,,,Sr,P,6-2,,15081,,29,,3.09,43.2,,29,17,15,17,53,,175,151,5,,2,5,3,4,,22,6,1,2,664,32,40,2,2,3,15,
13,2024,2023-24,MBA,703,Texas,1,I,Big 12,8425633,17,Easton Tumis,,,Fr,P,6-4,,15081,,21,1,5.08,28.1,,26,17,16,15,27,,130,106,4,,,2,6,6,,25,7,1,2,499,21,34,3,1,,9,1
14,2024,2023-24,MBA,703,Texas,1,I,Big 12,8425648,46,Cole Selvig,,,Fr,P,6-0,,15081,,7,1,9.72,8.1,,16,9,9,1,6,,43,40,2,,,4,,2,,3,3,,,161,7,11,,2,,2,
15,2024,2023-24,MBA,703,Texas,1,I,Big 12,8425650,48,Hudson Hamilton,,,Fr,P,6-1,,15081,,11,,5.40,16.2,,22,12,10,7,14,,78,69,6,,,5,2,,,11,8,,2,285,14,20,,,,5,
16,2024,2023-24,MBA,703,Texas,1,I,Big 12,8425658,56,Gage Boehm,,,So,P,6-5,,15081,,25,,2.53,53.1,,36,19,15,17,60,,216,193,5,,,2,2,5,,23,5,,1,816,46,48,5,3,8,12,
17,2024,2023-24,MBA,703,Texas,1,I,Big 12,8425665,99,Grant Fontenot,,,So,P,6-3,,15081,,11,2,2.45,11.0,,13,5,3,8,14,,58,44,1,1,,1,,4,,6,5,1,1,243,5,13,1,1,,3,
