,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586829,35,Kyle Lesler,,,Sr,P,5-11,R/R,15081,,11,5,5.63,24.0,,25,16,15,18,29,,118,91,6,,,3,1,6,,6,3,2,1,408,12,27,,1,,9,
1,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8272468,27,Bo Buckley,,,Jr,P,5-10,R/R,15081,,11,,4.76,11.1,,11,7,6,5,7,,54,44,4,,,3,,3,,4,1,1,1,156,10,16,1,,,1,
2,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8274962,34,Colin McVeigh,,,Sr,P,6-0,R/R,15081,,15,13,4.15,82.1,1,70,42,38,21,94,1,344,307,14,1,,8,5,7,,3,2,5,4,"1,195",53,92,9,2,,20,1
3,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8271623,19,Aidan Colagrande,,,So,P,6-1,L/L,15081,,5,,0.00,4.1,,3,5,,4,6,,25,16,1,,,,1,2,,2,2,3,,67,3,3,1,,,1,
4,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8262338,18,Evan Berta,,,Sr,P,5-9,L/L,15081,,8,,8.44,5.1,,10,7,5,4,4,,34,26,1,,,1,1,3,,5,2,1,,119,6,5,,2,,,
5,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8263681,38,Kevin Kell,,,So,P,6-1,R/R,15081,,17,1,5.40,35.0,,36,21,21,16,35,,158,135,7,,,3,,4,1,2,1,1,2,607,29,38,2,,,13,
6,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8262624,42,Emmett Tolis,,,Sr,P,6-8,R/R,15081,,4,,4.50,4.0,,6,2,2,2,4,,19,16,1,1,,,1,1,,,,,,63,5,1,,,,1,
7,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8271922,21,Grant Smeltzer,,,Jr,P,5-11,R/R,15081,,3,,9.00,2.0,,1,2,2,2,1,,8,6,,,,,,,,,,,,21,4,,,,,1,
8,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8277207,11,Ricky Erbeck,,,Jr,P,6-0,R/R,15081,,1,,9.00,1.0,,2,1,1,0,,,5,5,1,,,,,,,,,,,,1,2,,,,,
9,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8262984,3,Blake Helmstetter,,,Jr,P,5-7,L/L,15081,,16,10,4.61,66.1,1,65,42,34,22,62,,292,254,11,,1,7,,10,1,2,,3,3,862,59,69,5,4,2,24,
10,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8287597,36,Jake Memoli,,,So,P,5-10,R/R,15081,,6,,10.38,8.2,,14,14,10,4,7,,45,39,3,1,,3,2,2,,3,1,,,144,10,6,,1,,1,1
11,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8279544,32,Bowen Baker,,,Sr,P,6-2,L/L,15081,,13,13,5.51,63.2,,71,52,39,24,68,,292,262,15,1,1,11,8,4,1,,,2,,975,57,59,5,5,,21,1
12,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8281457,33,Peter Ostensen,,,Sr,P,6-2,R/R,15081,,20,,6.49,34.2,,41,28,25,11,30,,160,139,5,2,,6,4,6,1,12,3,1,3,445,39,32,3,2,2,9,2
13,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586803,13,Chris DiFiore,,,Sr,P,6-0,L/L,15081,,17,2,4.08,39.2,,44,25,18,7,23,,170,152,10,1,,6,3,4,,7,2,3,4,501,35,52,,,2,4,
14,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586818,26,Ryan Maiorano,,,Fr,P,6-1,R/R,15081,,8,2,14.04,8.1,,12,17,13,9,8,,47,37,3,,,4,3,,,,,1,,169,6,11,,1,,3,
15,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586823,30,Jack Erbeck,,,Sr,P,6-3,R/R,15081,,23,,5.33,25.1,,22,20,15,15,36,,117,99,2,,,4,7,2,1,10,5,,1,483,17,22,2,4,2,10,
16,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586834,39,Ben Alekson,,,Fr,P,6-2,R/R,15081,,15,12,3.86,58.1,,63,32,25,16,50,,256,231,10,,,5,5,6,1,,,1,2,940,60,56,6,1,,21,
17,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586801,9,Matt Kalfas,,,Fr,P,6-0,L/L,15081,,1,,0.00,1.0,,0,,,2,2,,5,3,,,,,,,,,,,,,1,,,,,1,
18,2024,2023-24,MBA,220,Fairfield,1,I,MAAC,8586821,29,Peter Phillips,,,Jr,1B,6-1,,15081,,20,,4.35,20.2,,20,12,10,5,18,,94,83,6,,,3,,5,,12,6,,1,312,16,26,,1,1,8,
