,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,367,Louisville,1,I,ACC,8259505,49,Kayden Campbell,,,So,P,6-2,R/L,15081,,23,,7.65,20.0,,24,19,17,17,22,,104,81,5,,,3,6,3,,30,17,1,2,400,22,16,3,1,1,8,
1,2024,2023-24,MBA,367,Louisville,1,I,ACC,8265952,46,Justin West,,,So,P,6-3,R/L,15081,,12,2,5.40,16.2,,26,12,10,5,23,,80,73,2,1,,5,,2,,7,5,,,302,14,10,2,1,1,10,
2,2024,2023-24,MBA,367,Louisville,1,I,ACC,8272159,27,Evan Webster,,,Sr,P,6-3,R/L,15081,,16,15,4.18,71.0,,75,36,33,20,62,,307,280,11,1,,10,3,5,,1,1,2,,"1,023",65,75,5,3,,15,1
3,2024,2023-24,MBA,367,Louisville,1,I,ACC,8265379,54,Kaleb Corbett,,,Sr,P,6-0,R/R,15081,,19,1,7.59,32.0,,31,28,27,12,37,,140,122,5,,1,9,3,1,,15,7,3,2,507,30,28,1,1,2,7,
4,2024,2023-24,MBA,367,Louisville,1,I,ACC,8277519,41,Riley Phillips,,,Sr,P,6-4,L/L,15081,,14,2,8.53,25.1,,30,27,24,18,32,,128,105,7,,1,8,11,3,,9,6,2,,512,29,13,2,2,,8,
5,2024,2023-24,MBA,367,Louisville,1,I,ACC,8268684,44,Dan Snyder,,,So,P,6-2,R/R,15081,,10,,10.38,13.0,,14,18,15,11,7,,67,52,5,,,2,,2,,6,4,1,1,248,19,12,2,,,2,
6,2024,2023-24,MBA,367,Louisville,1,I,ACC,8269855,7,Kade Grundy,,,Jr,P,6-1,R/R,15081,,9,,8.74,11.1,,16,14,11,5,11,,56,46,3,,,3,4,1,,7,1,1,3,196,10,11,,,,2,
7,2024,2023-24,MBA,367,Louisville,1,I,ACC,8286427,18,Will Koger,,,Jr,P,6-2,L/R,15081,,13,1,11.25,16.0,,26,23,20,12,10,,84,68,4,,,3,4,2,,5,2,2,,316,19,12,1,3,,2,2
8,2024,2023-24,MBA,367,Louisville,1,I,ACC,8285332,20,Korbyn Dickerson,,,So,OF,6-1,R/R,15081,,1,,,,,0,2,2,2,,,2,,,,,,,,,,,,,10,,,,,,,
9,2024,2023-24,MBA,367,Louisville,1,I,ACC,8279565,22,Tucker Biven,,,So,UT,6-1,R/R,15081,,24,,3.82,35.1,,39,16,15,10,40,,160,144,1,,,4,4,4,,24,5,1,1,567,34,28,4,2,5,6,
10,2024,2023-24,MBA,367,Louisville,1,I,ACC,8287045,10,Carson Liggett,,,Jr,P,6-1,R/R,15081,,16,6,6.75,33.1,,42,29,25,10,29,,158,142,7,,,10,2,4,,8,5,1,1,579,26,43,2,2,,6,
11,2024,2023-24,MBA,367,Louisville,1,I,ACC,8282541,1,Patrick Forbes,,,So,UT,6-3,R/R,15081,,12,4,3.72,29.0,,25,14,12,15,32,,123,103,1,,,5,2,3,,8,5,,2,500,24,22,,1,1,15,3
12,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586366,11,Ty Starke,,,Fr,P,6-6,L/L,15081,,16,,4.19,19.1,,19,11,9,11,17,,89,69,3,,,1,3,5,,10,5,2,2,349,25,9,1,,,5,1
13,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586374,33,Mitchell Dean,,,Fr,P,6-7,B/L,15081,,3,,24.92,4.1,,11,12,12,1,5,,27,23,3,,,2,3,2,,2,2,,1,90,1,7,,,1,3,
14,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586375,34,Jared Lessman,,,Jr,P,6-2,L/L,15081,,17,,6.00,21.0,,19,14,14,15,15,,103,78,5,,,4,1,8,,10,4,2,,377,20,25,1,1,,4,2
15,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586385,39,Jake Karaba,,,Sr,P,6-1,R/R,15081,,7,,18.00,8.0,,15,16,16,9,11,,45,36,2,,,2,1,,1,5,3,,,188,3,7,,,,3,
16,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586372,28,Parker Detmers,,,Fr,P,6-4,R/R,15081,,14,2,7.23,18.2,,21,17,15,14,17,,88,67,5,,,1,2,2,,5,,2,2,354,18,15,2,1,,6,1
17,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586381,50,Josh Klug,,,Fr,P,6-1,R/R,15081,,3,,0.00,2.0,,0,1,,1,,,9,6,,,,,,1,,1,,1,,36,3,3,,,,,
18,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586383,26,Sebastian Gongora,,,Sr,P,6-5,L/L,15081,,15,15,6.14,77.2,1,86,61,53,29,89,,351,311,13,2,1,14,7,7,,,,2,1,"1,279",60,77,5,4,,22,1
19,2024,2023-24,MBA,367,Louisville,1,I,ACC,8586369,15,Colton Hartman,,,Fr,P,6-3,L/L,15081,,12,8,5.90,29.0,,25,19,19,18,37,,131,110,2,1,,5,2,2,,2,,1,,568,11,36,1,2,,14,1
