,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,391,UMBC,1,I,America East,8271422,40,Ben Craig,,,So,P,6-3,-/L,15081,,15,,12.46,17.1,,26,27,24,11,13,,92,75,4,,,6,2,5,,9,8,,1,338,23,12,1,3,,4,
1,2024,2023-24,MBA,391,UMBC,1,I,America East,8276680,13,Eddie Sargent,,,So,p,5-10,,15081,,19,7,5.57,42.0,,35,26,26,22,33,,188,154,5,3,,3,3,9,1,10,3,2,1,576,43,44,1,,,6,
2,2024,2023-24,MBA,391,UMBC,1,I,America East,8270328,11,Rob Dorn,,,So,1B,6-2,,15081,,7,,11.81,5.1,,4,7,7,8,2,,31,19,,1,,,2,4,1,3,2,,,85,8,5,,,,1,
3,2024,2023-24,MBA,391,UMBC,1,I,America East,8271662,19,Joe Pucek,,,Sr,P,5-9,-/L,15081,,14,3,7.99,23.2,,41,25,21,11,15,,123,108,11,1,,1,2,2,,8,7,1,1,302,30,23,,1,,4,
4,2024,2023-24,MBA,391,UMBC,1,I,America East,8270702,28,Chris  Ho,,,Jr,P,5-11,-/R,15081,,5,,4.15,4.1,,3,2,2,5,4,,24,16,1,,,,4,1,,4,2,,2,80,3,6,1,,,1,
5,2024,2023-24,MBA,391,UMBC,1,I,America East,8270984,33,Sam Daniels,,,Sr,P,5-10,-/R,15081,,22,,5.65,28.2,,33,24,18,12,27,,141,119,4,2,,3,2,7,2,13,4,1,1,389,30,28,5,2,1,10,
6,2024,2023-24,MBA,391,UMBC,1,I,America East,8283092,16,Joshua Rivera,,,So,P,6-1,,15081,,7,,11.57,4.2,,7,6,6,7,7,,30,21,3,,,,1,1,,6,4,,1,106,3,5,1,,,2,
7,2024,2023-24,MBA,391,UMBC,1,I,America East,8286894,7,Luke Johnson,,,Sr,INF,6-1,-/R,15081,,14,14,4.82,80.1,1,80,46,43,22,81,1,348,310,21,3,2,7,3,8,1,,,6,2,"1,097",65,88,5,4,,19,1
8,2024,2023-24,MBA,391,UMBC,1,I,America East,8286284,25,Jayden Shertel,,,Jr,P,5-10,-/L,15081,,13,13,3.60,70.0,,70,37,28,35,46,,329,276,17,1,,8,4,6,,,,6,5,993,57,101,3,6,,9,1
9,2024,2023-24,MBA,391,UMBC,1,I,America East,8286319,23,Nick Remy,,,Jr,P,6-4,-/R,15081,,20,1,6.75,28.0,,40,24,21,17,26,,143,123,6,,1,7,6,2,,17,10,,1,436,23,34,2,3,1,4,
10,2024,2023-24,MBA,391,UMBC,1,I,America East,8425018,48,Sam Downs,,,Sr,P,6-6,R/R,15081,,20,6,2.83,70.0,,61,28,22,34,57,,312,266,7,3,1,3,7,8,3,17,5,3,1,"1,010",84,63,4,1,5,13,
11,2024,2023-24,MBA,391,UMBC,1,I,America East,8425066,31,Shane Murphy,,,Fr,P,6-1,-/R,15081,,3,,8.10,3.1,,5,3,3,2,1,,16,14,1,,,1,,,,3,,,,48,2,6,,,,,
12,2024,2023-24,MBA,391,UMBC,1,I,America East,8425056,14,Aidan Denham,,,Fr,P,6-2,-/R,15081,,2,,27.00,1.0,,2,3,3,2,2,,8,5,,,,1,,1,,,,,,33,,1,,,,1,
13,2024,2023-24,MBA,391,UMBC,1,I,America East,8425059,22,Logan Wiley,,,Fr,P,6-0,-/L,15081,,12,7,5.55,35.2,,39,28,22,20,24,,169,134,11,1,,2,3,8,,3,1,5,2,513,40,36,3,3,,3,
14,2024,2023-24,MBA,391,UMBC,1,I,America East,8425075,45,Sam Bell,,,Fr,P,5-11,-/R,15081,,15,,8.10,13.1,,14,13,12,14,7,,68,48,2,1,,,4,3,,13,5,1,2,189,18,12,,1,,2,1
15,2024,2023-24,MBA,391,UMBC,1,I,America East,8425074,38,Matt Cunningham,,,Fr,P,6-3,-/R,15081,,11,,8.10,10.0,,8,10,9,12,13,,55,37,,,,2,3,5,,9,4,1,,161,10,7,,,,5,
16,2024,2023-24,MBA,391,UMBC,1,I,America East,8425106,34,Zach Kelly,,,Jr,P,6-1,-/R,15081,,13,1,3.86,14.0,,18,6,6,9,10,,68,58,5,,,1,1,1,1,5,2,,,207,17,13,1,,1,2,
17,2024,2023-24,MBA,391,UMBC,1,I,America East,8688506,15,UNKNOWN Selmer,,,Jr,p,-,,15081,,3,,6.00,3.0,,2,3,2,3,1,,15,12,,,,1,1,,,,,,,53,6,2,,1,,,
