,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,639,Siena,1,I,MAAC,8268767,34,Richie Paltridge,,,Sr,P,6-0,L/L,15081,,9,1,13.03,9.2,,10,20,14,17,2,,64,40,5,,,1,1,5,,7,2,1,1,235,11,15,,1,,1,
1,2024,2023-24,MBA,639,Siena,1,I,MAAC,8271434,4,Billy Rozakis,,,Jr,P,5-10,L/L,15081,,13,10,7.69,52.2,,79,64,45,26,40,,273,238,11,,,8,8,8,,3,,1,,815,68,46,1,9,,15,1
2,2024,2023-24,MBA,639,Siena,1,I,MAAC,8276422,5,Noah  Rodriguez,,,Jr,INF,5-8,L/R,15081,,18,4,4.82,46.2,,62,38,25,15,33,,225,197,13,2,,4,6,8,,15,6,3,2,650,50,52,2,3,2,16,2
3,2024,2023-24,MBA,639,Siena,1,I,MAAC,8277932,29,Ramsey Collins,,,Jr,P,6-0,R/R,15081,,11,,13.94,10.1,,11,16,16,17,14,,61,39,3,,,1,5,3,,17,9,,2,238,6,9,,,,4,
4,2024,2023-24,MBA,639,Siena,1,I,MAAC,8274110,42,Trevor Kobryn,,,Jr,P,6-3,R/R,15081,,6,,25.07,4.2,,5,14,13,10,6,,38,20,2,,,1,4,8,,7,4,,,129,4,3,,,,2,
5,2024,2023-24,MBA,639,Siena,1,I,MAAC,8262394,30,Arnad Mulamekic,,,Jr,P,6-6,R/L,15081,,14,10,6.20,53.2,,56,40,37,39,58,,263,206,9,1,1,3,5,9,,8,4,6,3,829,33,60,2,4,,9,2
6,2024,2023-24,MBA,639,Siena,1,I,MAAC,8275519,11,Randall Hien,,,Sr,INF,5-7,R/R,15081,,1,,13.50,0.2,,3,1,1,0,1,,6,5,,,,,,1,,1,1,,,15,,1,,,,,
7,2024,2023-24,MBA,639,Siena,1,I,MAAC,8267965,47,Sebastian Bentz,,,Sr,P,6-3,L/L,15081,,11,,9.72,8.1,,8,9,9,18,8,,48,29,2,,,,2,1,,9,6,,,225,7,6,,1,,3,1
8,2024,2023-24,MBA,639,Siena,1,I,MAAC,8264208,15,Tyler Tilton,,,Jr,P,6-1,R/R,15081,,15,2,4.97,25.1,,34,22,14,10,17,,124,110,11,1,1,1,5,1,,14,6,2,1,403,24,32,1,1,,5,1
9,2024,2023-24,MBA,639,Siena,1,I,MAAC,8282943,28,Noah Wieczorek,,,Jr,P,6-4,R/R,15081,,12,1,9.98,15.1,,28,30,17,15,9,,94,72,8,,,2,7,2,,14,9,1,4,272,12,23,,,,4,1
10,2024,2023-24,MBA,639,Siena,1,I,MAAC,8281837,36,Alistair Morin,,,Jr,P,6-4,R/R,15081,,14,14,6.86,63.0,,71,58,48,43,61,,323,256,13,3,1,5,6,19,,,,2,3,"1,100",55,66,1,8,,29,1
11,2024,2023-24,MBA,639,Siena,1,I,MAAC,8280710,9,Joey Laurer,,,Sr,P,5-8,R/R,15081,,6,1,11.12,5.2,,4,13,7,12,4,,36,16,,,1,2,4,7,,3,2,,1,131,3,4,,1,,4,
12,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417606,19,Connor Byrne,,,Fr,P,6-2,R/R,15081,,16,2,5.97,31.2,,33,25,21,24,29,,155,122,5,,1,6,4,5,,13,7,2,2,585,25,37,3,3,,8,
13,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417675,17,Ryan Taffe,,,So,P,6-4,R/R,15081,,9,1,3.09,11.2,,8,9,4,16,10,,64,42,,,1,3,1,4,,4,2,2,,180,10,14,,1,1,4,
14,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417602,14,Tyler Kidwell,,,Fr,P,6-1,R/R,15081,,11,,4.91,22.0,,14,14,12,21,10,,111,73,4,,,1,6,10,1,10,4,3,4,401,24,28,1,2,1,2,
15,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417608,21,Nolan Puglisi,,,Fr,P,6-4,R/R,15081,,13,4,6.44,29.1,,27,30,21,26,16,,145,108,5,,,7,7,8,,8,5,,3,432,19,42,1,3,,4,5
16,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417618,31,Evan Saulys,,,Fr,P,6-1,R/R,15081,,12,1,12.00,15.0,,18,28,20,21,13,,97,63,2,1,,2,3,12,,6,4,,1,365,16,13,,,,5,
17,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417712,27,Matt Rowe,,,So,P,6-0,R/R,15081,,10,,20.25,9.1,,16,23,21,16,15,,65,46,6,1,,,10,3,,10,4,,,238,3,11,,1,,5,
18,2024,2023-24,MBA,639,Siena,1,I,MAAC,8417623,49,Casey Vaughn,,,Fr,P,6-2,R/R,15081,,5,1,10.00,9.0,,10,11,10,5,6,,45,36,1,1,,1,4,2,,3,3,1,1,173,14,8,,2,,1,
