,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8273854,17,Clayton Boroski,,,Jr,P,6-0,R/R,15081,,17,4,5.74,26.2,,34,23,17,12,24,,128,111,4,,1,8,4,4,,17,9,,1,490,21,28,1,3,1,6,1
1,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8276241,25,Jordan Wimpelberg,,,Jr,P,6-2,R/R,15081,,20,,4.62,37.0,,37,25,19,16,34,,167,138,5,1,,4,4,6,,21,6,5,2,541,32,36,3,3,1,11,1
2,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8273942,10,Scott Griesemer,,,Jr,P,6-2,R/R,15081,,6,,12.46,4.1,,6,8,6,7,3,,27,18,1,,,1,,1,,3,3,,1,125,4,5,,,,,
3,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8258936,23,Will Ross,,,So,P,6-8,R/R,15081,,11,5,5.21,19.0,,21,17,11,12,9,,93,76,7,,,3,2,3,,4,2,1,1,288,25,19,,2,,1,
4,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8263172,21,Lance Bolton,,,Sr,P,6-0,R/R,15081,,22,,6.14,29.1,,34,29,20,23,25,,147,123,7,,,8,7,,2,17,6,,1,459,17,42,,4,4,5,2
5,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8285524,43,Ty Angevine,,,Sr,P,6-1,R/R,15081,,2,,40.50,0.2,,2,3,3,2,1,,6,4,,,,1,,,,3,1,,,25,1,,,,,,
6,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8279709,32,Tony Roca,,,Sr,P,6-3,R/L,15081,,13,13,2.97,63.2,1,56,25,21,21,69,1,268,241,11,1,,3,1,,,,,4,1,969,52,62,5,4,,18,3
7,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8287093,20,Avery Love,,,Jr,P,6-2,R/R,15081,,18,2,8.90,29.1,,46,35,29,21,21,,156,123,9,3,,4,4,4,2,12,4,4,4,524,23,38,1,2,1,6,2
8,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8410062,26,Andrew Vaughan,,,Fr,P,5-10,L/R,15081,,2,,16.20,1.2,,6,3,3,0,,,11,9,,,,,,1,,2,2,,1,34,1,3,,,,,
9,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404486,35,Will Ohme,,,Sr,P,6-3,R/R,15081,,14,,12.75,12.0,,21,20,17,20,15,,79,57,1,1,,2,3,1,1,15,10,,1,331,9,12,,1,,7,
10,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404487,36,Brody Maynard,,,Jr,P,6-2,R/L,15081,,9,,6.75,5.1,,11,4,4,4,1,,29,23,1,,,1,1,1,,7,5,1,,87,8,4,,,,,
11,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404489,40,Peter Holden,,,Sr,P,6-4,R/L,15081,,14,14,4.34,66.1,,67,43,32,44,79,,315,257,9,1,1,9,6,14,,,,,,"1,058",65,38,4,4,,23,12
12,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404477,41,Bryce Fisher,,,Sr,P,5-10,R/R,15081,,16,7,6.40,45.0,,50,37,32,27,43,,218,178,9,,2,4,2,7,,12,3,3,3,740,30,55,2,2,3,5,1
13,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404485,34,Brandon Adams,,,So,P,6-2,R/R,15081,,12,,5.40,11.2,,13,10,7,5,19,,55,46,6,1,1,1,1,1,,11,4,1,2,215,5,11,,,,7,
14,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404483,28,Zane Starling,,,Fr,P,5-11,R/R,15081,,19,,6.48,25.0,,20,23,18,17,31,,112,89,6,,1,2,3,2,1,17,7,2,2,381,12,26,4,1,2,9,
15,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404484,30,Brett Dennis,,,Fr,P,6-0,R/R,15081,,20,6,7.00,36.0,,43,35,28,14,35,,174,147,8,1,1,6,2,5,,14,8,3,5,598,23,47,,2,,12,1
16,2024,2023-24,MBA,2711,North Florida,1,I,ASUN,8404488,37,Kaden Humphrey,,,So,P,6-1,R/R,15081,,20,1,5.65,36.2,,38,33,23,25,43,,182,153,5,,1,2,9,4,,11,6,,,658,32,33,1,2,1,9,
