,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8278059,0,Gabe Nicholson,,,Sr,P,5-10,L/L,15081,,9,8,9.31,38.2,,70,46,40,13,26,,203,181,17,2,,3,3,5,,3,,2,2,564,39,46,2,2,,5,
1,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8277097,40,Brett Parker,,,Sr,P,6-5,R/R,15081,,12,,18.75,12.0,,35,42,25,15,7,,95,74,8,1,,6,7,3,,,,,2,311,11,17,,,,2,
2,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8287533,21,Jackson Hall,,,Sr,1B,6-0,R/R,15081,,5,5,8.00,18.0,,26,24,16,12,6,,96,77,6,,,3,8,3,,,,4,,262,31,15,,5,,2,
3,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8287122,37,Kobe Stokes,,,So,P,6-1,R/R,15081,,9,1,15.53,13.1,,21,30,23,23,7,,89,58,6,1,,2,3,8,,5,3,,,274,13,15,1,1,,2,1
4,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8281318,30,Anthony Mateo,,,So,P,6-2,R/R,15081,,13,13,8.17,68.1,,110,76,62,12,36,,336,306,17,4,,14,7,8,,,,6,4,768,58,102,1,7,,11,
5,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8410190,15,Charlie  Lazo,,,Fr,P,6-0,R/R,15081,,19,,9.36,41.1,,64,64,43,41,14,,238,188,8,4,6,6,13,6,,12,9,1,2,716,44,55,1,3,,3,
6,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415159,24,Avery Seaton,,,So,1B,6-0,R/R,15081,,2,,40.50,2.0,,5,10,9,5,1,,17,9,,1,,1,,3,,,,,,61,,3,,,,1,
7,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414150,12,Tristan  Curless,,,Jr,UT,6-3,L/L,15081,,10,1,0.57,15.2,,12,2,1,8,18,,68,58,1,,1,,2,,1,3,3,1,1,111,12,16,2,,3,4,
8,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414147,9,Roman Sorrell,,,Sr,P,6-1,L/L,15081,,9,6,17.58,14.1,,26,36,28,25,9,,95,63,3,2,,4,3,5,1,,,1,1,361,11,17,1,5,,1,
9,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414151,16,Evan Hurlburt,,,Jr,P,6-0,R/R,15081,,14,,10.26,43.0,,52,53,49,24,29,,228,175,9,2,,13,13,21,1,13,8,1,7,664,27,67,1,2,,10,
10,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415064,19,Jose Valerio,,,Fr,P,6-0,R/R,15081,,4,,10.29,7.0,,14,8,8,6,7,,45,38,,2,,1,2,1,,1,1,,,180,5,8,,,,2,
11,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415330,33,Nick Anaya,,,Jr,P,6-5,R/R,15081,,3,3,11.00,9.0,,13,13,11,5,12,,49,36,3,,,5,2,6,,,,1,1,120,8,5,,2,,6,2
12,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415138,23,Dustin Hernandez,,,Sr,P,6-4,R/R,15081,,18,1,8.53,31.2,,42,39,30,22,22,,165,128,12,2,,2,6,11,1,12,2,1,3,543,33,33,1,4,1,10,
13,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415231,26,Ryan Jones,,,Jr,P,5-10,L/L,15081,,15,9,11.69,42.1,,71,60,55,27,33,,231,193,16,2,1,6,7,7,,3,2,1,3,798,37,52,2,4,,6,
14,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415270,28,Trey  Scott,,,Jr,P,6-4,R/R,15081,,20,2,10.74,32.2,,42,48,39,53,30,,193,129,7,1,1,3,12,7,,3,3,1,3,645,25,36,1,2,,7,1
15,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8592095,4,Alex Diaz,,,Jr,OF,5-9,L/L,15081,,1,,18.00,1.0,,3,2,2,,2,,6,6,,,,,,,,,,,,20,,1,,,,,
16,2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8595462,32,Austin McCready,,,Sr,P,6-1,R/R,15081,,6,2,12.00,12.0,,15,17,16,12,8,,62,45,,1,,3,3,3,,,,1,1,241,7,17,,1,,2,
