,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,pitching_G,pitching_APP,pitching_GS,pitching_ERA,pitching_IP,pitching_CG,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_SHO,pitching_BF,pitching_AB,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SFA,pitching_PI,pitching_GO,pitching_FO,pitching_W,pitching_L,pitching_SV,pitching_KL,pitching_PK
0,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8276229,30,Zach Garcia,,,Jr,P,6-2,L/L,15081,,15,13,4.94,82.0,,99,55,45,23,64,,376,337,16,1,1,10,5,9,1,2,,3,4,"1,270",78,94,4,3,,24,1
1,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8259958,28,Evans Hendricks,,,Sr,P,6-0,L/L,15081,,8,3,3.80,21.1,,17,12,9,17,28,,100,80,1,,,3,2,3,,5,1,,,342,17,16,2,,2,7,
2,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8271054,39,Matthew Molina,,,Fr,P,6-0,R/R,15081,,3,,13.50,2.0,,3,3,3,1,2,,12,9,,,,1,1,2,,,,,,33,3,1,,,,,
3,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8281947,43,Samuel Feltz,,,Sr,P,6-1,R/R,15081,,22,3,8.17,25.1,,34,25,23,7,13,,124,103,7,1,,3,2,9,,12,6,1,4,320,25,35,2,2,,2,
4,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8279511,33,Austin Dean,,,Sr,P,6-0,R/R,15081,,17,,6.98,19.1,,23,15,15,7,6,,85,71,5,,1,4,2,3,,17,6,3,1,282,21,25,,3,,3,
5,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8279670,11,Matthew Watson,,,Jr,P,6-5,R/R,15081,,13,11,4.15,65.0,,55,34,30,29,74,,284,246,8,1,,4,11,6,,3,2,1,2,934,42,70,3,4,,20,
6,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8425833,17,Maddox Thornton,,,Sr,P,6-2,R/R,15081,,22,2,6.11,45.2,,57,39,31,18,33,,212,182,8,2,1,4,6,7,,15,8,1,4,740,62,32,1,3,6,13,
7,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8425834,18,David Stuart,,,Jr,P,6-4,R/R,15081,,10,1,9.60,15.0,,26,18,16,10,14,,85,69,4,1,,5,2,2,,10,5,1,3,321,6,25,1,1,,3,
8,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8425844,27,Joshua Munoz,,,Fr,UT,5-9,R/R,15081,,5,,3.38,2.2,,5,3,1,4,3,,17,12,,1,,,2,1,,7,5,,,51,1,3,,,,1,
9,2024,2023-24,MBA,26172,A&M-Corpus Christi,1,I,Southland,8425847,29,Michael Schwarz,,,Jr,P,6-2,R/L,15081,,5,,33.75,1.1,,5,5,5,2,2,,11,9,1,,,,1,,,3,,,,37,,2,,,,1,
